,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Oil shale,Fossil Peat,Hydro Run-of-river and poundage,Other,Other renewable,Solar,Waste,Wind Onshore
2024-09-17 01:00:00+03:00,41.0,55.4,1.5,226.5,0.0,1.1,0.0,0.0,0.5,17.2,126.8
2024-09-17 02:00:00+03:00,34.0,53.6,1.5,225.1,0.0,1.1,0.0,0.0,0.6,16.9,117.0
2024-09-17 03:00:00+03:00,31.0,55.0,1.5,245.3,0.0,1.1,0.0,0.0,1.8,17.2,109.2
2024-09-17 04:00:00+03:00,33.6,54.7,1.5,265.1,0.0,1.1,0.0,0.0,0.5,17.2,86.6
2024-09-17 05:00:00+03:00,33.1,56.7,1.5,323.4,0.0,1.1,0.0,0.0,0.9,17.3,60.9
2024-09-17 06:00:00+03:00,30.7,56.5,1.8,380.4,0.0,1.1,0.0,0.0,1.4,17.4,39.2
2024-09-17 07:00:00+03:00,30.7,57.0,1.9,403.9,0.0,0.6,0.0,0.0,38.0,17.3,22.7
2024-09-17 08:00:00+03:00,28.3,57.7,2.0,403.1,0.0,0.3,0.0,0.0,173.3,17.1,17.5
2024-09-17 09:00:00+03:00,28.0,54.6,2.0,384.1,0.0,0.3,0.0,0.0,376.0,17.2,6.4
2024-09-17 10:00:00+03:00,26.9,54.7,1.9,357.9,0.0,0.3,0.0,0.0,549.2,17.0,1.9
2024-09-17 11:00:00+03:00,30.1,53.5,1.8,355.9,0.0,0.3,0.0,0.0,649.6,16.8,0.8
2024-09-17 12:00:00+03:00,28.1,52.3,1.8,358.1,0.0,0.3,0.0,0.0,701.1,15.6,1.7
2024-09-17 13:00:00+03:00,30.5,53.9,1.9,365.0,0.0,0.3,0.0,0.0,718.9,16.5,5.8
2024-09-17 14:00:00+03:00,28.0,56.7,1.5,285.2,0.0,0.4,0.0,0.0,678.9,17.5,13.0
2024-09-17 15:00:00+03:00,31.1,57.1,1.5,286.4,0.0,0.5,0.0,0.0,556.4,17.2,15.8
2024-09-17 16:00:00+03:00,32.8,57.6,1.8,398.2,0.0,0.8,0.0,0.0,364.1,17.3,13.8
2024-09-17 17:00:00+03:00,28.9,55.8,2.0,387.9,0.0,0.8,0.0,0.0,170.4,17.3,9.7
2024-09-17 18:00:00+03:00,33.7,53.3,2.3,408.9,0.0,0.8,0.0,0.0,52.1,17.1,15.4
2024-09-17 19:00:00+03:00,27.6,55.0,4.4,410.1,0.0,0.8,0.0,0.0,7.2,17.0,11.4
2024-09-17 20:00:00+03:00,26.0,56.4,4.6,413.0,0.0,0.8,0.0,0.0,4.5,16.1,9.4
2024-09-17 21:00:00+03:00,26.4,56.3,2.4,409.2,0.0,0.8,0.0,0.0,1.3,16.6,9.9
2024-09-17 22:00:00+03:00,25.3,54.9,2.2,393.1,0.0,0.8,0.0,0.0,0.6,16.7,13.1
2024-09-17 23:00:00+03:00,27.2,55.0,2.1,368.4,0.0,0.8,0.0,0.0,0.6,16.8,8.7
2024-09-18 00:00:00+03:00,25.8,56.2,1.6,283.5,0.0,0.8,0.0,0.0,0.5,16.7,8.2
2024-09-18 01:00:00+03:00,27.0,54.7,1.7,180.2,0.0,0.8,0.0,0.0,0.5,16.3,11.3
2024-09-18 02:00:00+03:00,26.0,57.7,2.1,169.3,0.0,0.8,0.0,0.0,0.5,16.8,20.6
2024-09-18 03:00:00+03:00,27.8,58.4,1.6,186.6,0.0,0.8,0.0,0.0,0.5,16.7,15.3
2024-09-18 04:00:00+03:00,31.0,55.5,1.6,187.5,0.0,0.8,0.0,0.0,0.4,16.0,11.6
2024-09-18 05:00:00+03:00,31.5,57.5,1.8,168.3,0.0,0.8,0.0,0.0,0.4,16.4,7.9
2024-09-18 06:00:00+03:00,30.9,56.3,2.1,201.2,0.0,0.8,0.0,0.0,1.1,16.6,8.2
2024-09-18 07:00:00+03:00,30.6,55.5,2.0,216.7,0.0,0.8,0.0,0.0,16.2,16.3,7.8
2024-09-18 08:00:00+03:00,27.8,55.9,2.0,217.1,0.0,0.8,0.0,0.0,92.7,16.4,7.9
2024-09-18 09:00:00+03:00,26.5,54.3,2.0,213.0,0.0,0.6,0.0,0.0,212.7,16.5,6.4
2024-09-18 10:00:00+03:00,23.6,53.8,2.0,181.4,0.0,0.4,0.0,0.0,300.7,17.5,3.0
2024-09-18 11:00:00+03:00,25.9,52.9,1.9,199.3,0.0,0.4,0.0,0.0,390.4,17.6,3.4
2024-09-18 12:00:00+03:00,26.2,53.0,1.6,172.1,0.0,0.4,0.0,0.0,517.6,15.9,4.3
2024-09-18 13:00:00+03:00,25.7,53.7,1.6,165.8,0.0,0.4,0.0,0.0,593.1,16.0,6.0
2024-09-18 14:00:00+03:00,27.3,54.4,1.6,170.0,0.0,0.4,0.0,0.0,620.7,17.4,9.9
2024-09-18 15:00:00+03:00,29.0,52.1,1.6,176.8,0.0,0.4,0.0,0.0,566.0,17.4,9.9
2024-09-18 16:00:00+03:00,30.0,53.4,1.6,196.2,0.0,0.4,0.0,0.0,420.2,16.9,11.4
2024-09-18 17:00:00+03:00,26.2,53.8,1.6,210.6,0.0,0.4,0.0,0.0,213.3,17.0,11.5
2024-09-18 18:00:00+03:00,25.9,49.1,2.0,216.5,0.0,0.4,0.0,0.0,56.2,17.2,14.7
2024-09-18 19:00:00+03:00,24.2,47.8,2.1,217.3,0.0,0.4,0.0,0.0,5.2,17.2,33.3
2024-09-18 20:00:00+03:00,25.8,46.7,2.1,215.5,0.0,0.7,0.0,0.0,4.2,17.1,37.8
2024-09-18 21:00:00+03:00,21.6,47.1,2.0,209.0,0.0,0.8,0.0,0.0,1.1,17.0,29.7
2024-09-18 22:00:00+03:00,22.1,48.0,1.5,175.2,0.0,0.8,0.0,0.0,0.6,17.0,32.5
2024-09-18 23:00:00+03:00,24.2,47.8,1.5,172.6,0.0,0.8,0.0,0.0,0.5,17.0,41.7
2024-09-19 00:00:00+03:00,26.1,47.3,1.5,169.5,0.0,0.8,0.0,0.0,0.5,16.8,42.8
2024-09-19 01:00:00+03:00,29.4,46.0,1.5,169.5,0.0,0.8,0.0,0.0,0.5,16.3,32.8
2024-09-19 02:00:00+03:00,29.7,47.1,1.5,196.7,0.0,0.8,0.0,0.0,1.7,16.8,19.2
2024-09-19 03:00:00+03:00,28.5,43.7,1.5,187.6,0.0,0.7,0.0,0.0,0.4,17.2,10.0
2024-09-19 04:00:00+03:00,32.6,48.1,1.5,178.6,0.0,0.7,0.0,0.0,0.6,17.2,5.3
2024-09-19 05:00:00+03:00,28.6,45.2,1.5,172.0,0.0,0.7,0.0,0.0,0.4,17.2,4.1
2024-09-19 06:00:00+03:00,29.2,47.2,1.7,188.5,0.0,0.7,0.0,0.0,1.2,17.4,5.2
2024-09-19 07:00:00+03:00,28.1,47.2,2.0,217.6,0.0,0.7,0.0,0.0,22.7,17.3,10.0
2024-09-19 08:00:00+03:00,27.1,48.2,2.2,216.3,0.0,0.7,0.0,0.0,118.1,16.7,11.2
2024-09-19 09:00:00+03:00,26.0,51.6,2.1,204.7,0.0,0.7,0.0,0.0,262.4,16.8,7.0
2024-09-19 10:00:00+03:00,25.2,52.8,2.0,192.2,0.0,0.7,0.0,0.0,381.4,16.7,2.6
2024-09-19 11:00:00+03:00,24.6,53.1,1.8,191.9,0.0,0.6,0.0,0.0,465.3,17.0,4.2
2024-09-19 12:00:00+03:00,24.9,52.4,1.8,181.3,0.0,0.4,0.0,0.0,574.2,17.0,3.8
2024-09-19 13:00:00+03:00,26.2,54.0,2.0,167.3,0.0,0.4,0.0,0.0,633.1,16.6,5.9
2024-09-19 14:00:00+03:00,28.0,55.0,2.4,167.2,0.0,0.4,0.0,0.0,654.8,17.0,5.5
2024-09-19 15:00:00+03:00,27.0,56.4,2.4,169.4,0.0,0.4,0.0,0.0,617.8,16.9,3.3
2024-09-19 16:00:00+03:00,26.7,55.5,2.5,171.2,0.0,0.4,0.0,0.0,485.9,16.8,1.8
