,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2025-09-12 22:30:00+02:00,2.74,128.41,70.57,13.64,1.11,1.36,1.5,62.1,849.77,1083.78
2025-09-12 22:45:00+02:00,2.39,113.12,61.62,11.88,1.11,1.19,2.96,62.16,920.78,1173.46
2025-09-12 23:00:00+02:00,2.32,105.16,59.92,11.55,1.1,1.15,3.11,63.44,1060.97,1273.88
2025-09-12 23:15:00+02:00,2.35,109.93,60.59,11.68,1.1,1.17,2.32,61.86,1211.95,1363.09
2025-09-12 23:30:00+02:00,2.35,94.55,60.8,11.72,1.11,1.17,1.9,64.44,1215.71,1497.64
2025-09-12 23:45:00+02:00,2.34,71.83,60.45,11.64,1.11,1.16,1.42,63.36,1105.2,1493.59
2025-09-13 00:00:00+02:00,2.3,51.98,59.51,11.45,1.11,1.15,1.75,63.97,1073.42,1565.46
2025-09-13 00:15:00+02:00,2.31,40.27,59.77,11.5,1.11,1.15,2.45,61.87,1051.39,1547.14
2025-09-13 00:30:00+02:00,2.32,40.41,59.93,11.53,1.11,1.15,3.03,62.13,1169.23,1579.65
2025-09-13 00:45:00+02:00,2.38,41.64,61.53,11.83,1.11,1.18,2.36,63.07,1278.07,1473.71
2025-09-13 01:00:00+02:00,2.46,49.66,63.69,12.24,1.11,1.22,2.77,62.98,1209.27,1413.48
2025-09-13 01:15:00+02:00,2.45,42.6,63.54,12.18,1.11,1.22,4.88,62.96,1263.45,1512.99
2025-09-13 01:30:00+02:00,2.49,43.44,64.81,12.42,1.11,1.24,5.2,63.93,1245.66,1486.28
2025-09-13 01:45:00+02:00,2.45,50.16,63.78,12.21,1.11,1.22,3.51,63.14,1226.19,1508.51
2025-09-13 02:00:00+02:00,2.47,52.27,64.18,12.29,1.11,1.23,2.62,62.66,1283.01,1524.32
2025-09-13 02:15:00+02:00,2.48,51.99,64.58,12.37,1.11,1.24,3.12,63.63,1289.59,1437.13
2025-09-13 02:30:00+02:00,2.42,42.05,62.9,12.03,1.11,1.2,4.04,63.42,1204.86,1415.05
2025-09-13 02:45:00+02:00,2.43,42.01,63.26,12.11,1.11,1.21,3.93,62.69,1244.71,1405.09
2025-09-13 03:00:00+02:00,2.45,42.43,63.63,12.18,1.11,1.22,2.91,63.66,1285.81,1465.82
2025-09-13 03:15:00+02:00,2.45,42.35,63.73,12.21,1.11,1.22,2.47,63.96,1199.74,1471.26
2025-09-13 03:30:00+02:00,2.43,41.91,63.03,12.08,1.11,1.21,2.0,63.77,1228.96,1476.3
2025-09-13 03:45:00+02:00,2.44,42.21,63.51,12.17,1.11,1.22,2.71,63.36,1290.42,1447.53
2025-09-13 04:00:00+02:00,2.42,41.87,62.97,12.07,1.11,1.21,3.89,62.36,1267.17,1469.91
2025-09-13 04:15:00+02:00,2.4,41.59,62.43,11.97,1.11,1.2,4.16,63.35,1205.78,1449.96
2025-09-13 04:30:00+02:00,2.42,41.81,62.73,12.03,1.11,1.2,3.98,63.23,1280.91,1463.46
2025-09-13 04:45:00+02:00,2.44,42.13,63.23,12.13,1.11,1.21,3.11,63.32,1315.41,1461.78
2025-09-13 05:00:00+02:00,2.42,41.92,62.98,12.07,1.11,1.21,4.35,61.66,1330.58,1501.65
2025-09-13 05:15:00+02:00,2.45,42.25,63.63,12.19,1.11,1.22,3.09,61.55,1335.02,1514.47
2025-09-13 05:30:00+02:00,2.39,41.32,62.16,11.91,1.11,1.19,3.84,63.14,1365.55,1553.35
2025-09-13 05:45:00+02:00,2.45,42.45,63.68,12.2,1.11,1.22,4.23,62.83,1401.83,1580.42
2025-09-13 06:00:00+02:00,2.48,44.87,64.37,12.34,1.11,1.23,3.84,63.27,1432.71,1612.53
2025-09-13 06:15:00+02:00,2.43,51.34,63.29,12.11,1.11,1.21,5.0,63.42,1369.76,1558.89
2025-09-13 06:30:00+02:00,2.44,52.85,63.44,12.15,1.11,1.21,6.47,62.17,1302.22,1546.75
2025-09-13 06:45:00+02:00,2.39,43.12,62.13,11.88,1.11,1.19,14.34,62.84,1322.25,1535.42
2025-09-13 07:00:00+02:00,2.18,39.51,56.84,10.85,1.11,1.08,35.88,63.25,1307.61,1440.72
2025-09-13 07:15:00+02:00,2.05,37.33,53.46,10.19,1.11,1.02,77.45,61.99,1338.02,1474.61
2025-09-13 07:30:00+02:00,2.34,42.42,60.96,11.66,1.11,1.17,120.23,63.08,1266.48,1454.93
2025-09-13 07:45:00+02:00,2.4,50.6,62.43,18.97,1.11,1.19,161.96,62.29,1024.01,1420.87
2025-09-13 08:00:00+02:00,2.64,53.17,68.6,35.84,1.11,1.32,269.14,63.35,859.98,1380.92
2025-09-13 08:15:00+02:00,3.53,126.84,91.24,17.59,1.11,1.76,370.56,64.87,870.53,1335.26
2025-09-13 08:30:00+02:00,3.63,118.18,93.73,18.09,1.11,1.81,458.1,64.0,851.5,1381.33
2025-09-13 08:45:00+02:00,2.86,63.84,74.25,14.26,1.11,1.43,576.63,63.69,833.51,1378.81
2025-09-13 09:00:00+02:00,2.55,50.3,66.17,12.68,1.11,1.27,724.21,62.29,959.49,1349.04
2025-09-13 09:15:00+02:00,2.22,41.99,57.77,11.04,1.11,1.1,742.52,60.87,984.14,1390.93
2025-09-13 09:30:00+02:00,2.35,42.48,61.11,11.7,1.11,1.17,805.6,62.28,1118.79,1413.73
2025-09-13 09:45:00+02:00,2.16,39.92,56.21,11.4,1.11,1.07,843.09,60.38,956.58,1367.85
2025-09-13 10:00:00+02:00,2.2,50.82,57.3,35.01,1.11,1.09,717.78,57.64,840.51,1426.32
2025-09-13 10:15:00+02:00,2.17,39.48,56.7,36.21,1.12,1.08,677.91,57.38,776.91,1406.8
2025-09-13 10:30:00+02:00,1.95,34.35,51.04,14.63,1.12,0.97,782.76,57.35,830.14,1463.28
2025-09-13 10:45:00+02:00,1.9,33.49,49.64,9.44,1.11,0.94,853.86,57.09,818.39,1462.77
2025-09-13 11:00:00+02:00,2.3,40.35,59.84,11.46,1.11,1.15,1089.45,57.77,607.13,1295.18
2025-09-13 11:15:00+02:00,2.76,54.94,71.3,13.73,1.12,1.37,1024.61,58.46,643.86,1225.69
2025-09-13 11:30:00+02:00,2.06,45.62,53.47,10.26,1.11,1.03,926.69,57.57,622.74,1401.72
2025-09-13 11:45:00+02:00,1.94,44.12,50.34,9.66,1.11,0.97,998.93,56.64,455.18,1461.63
2025-09-13 12:00:00+02:00,1.92,48.35,49.64,9.53,1.12,0.95,990.17,56.89,120.34,1403.68
2025-09-13 12:15:00+02:00,1.92,48.86,49.74,9.56,1.12,0.96,981.71,58.08,57.65,1391.91
2025-09-13 12:30:00+02:00,1.93,49.11,50.1,9.62,1.12,0.96,946.97,57.09,53.69,1392.98
2025-09-13 12:45:00+02:00,1.92,48.85,49.83,9.56,1.11,0.96,858.02,56.47,77.8,1346.8
2025-09-13 13:00:00+02:00,1.87,48.12,48.55,9.32,1.12,0.93,850.59,56.81,175.18,1315.63
2025-09-13 13:15:00+02:00,1.82,47.03,47.18,9.04,1.12,0.9,843.46,56.82,185.31,1398.85
2025-09-13 13:30:00+02:00,1.81,45.13,47.01,9.01,1.12,0.9,822.14,57.71,199.75,1401.47
2025-09-13 13:45:00+02:00,1.82,42.47,47.34,9.07,1.12,0.91,802.51,56.76,223.98,1421.31
2025-09-13 14:00:00+02:00,1.82,46.79,47.31,9.04,1.12,0.9,851.68,57.28,184.75,1389.58
2025-09-13 14:15:00+02:00,1.82,42.24,47.49,9.05,1.12,0.9,837.48,57.36,188.17,1352.96
2025-09-13 14:30:00+02:00,1.81,32.29,47.21,9.0,1.12,0.9,853.16,57.66,234.71,1439.73
2025-09-13 14:45:00+02:00,1.87,33.33,48.81,9.31,1.12,0.93,893.41,57.3,214.92,1521.78
2025-09-13 15:00:00+02:00,1.82,39.22,47.36,9.03,1.12,0.9,815.9,56.29,198.27,1315.96
2025-09-13 15:15:00+02:00,1.82,33.34,47.32,9.03,1.12,0.9,809.37,57.44,194.07,1376.09
2025-09-13 15:30:00+02:00,1.81,44.85,47.12,8.99,1.12,0.9,791.74,57.74,211.06,1291.09
2025-09-13 15:45:00+02:00,1.87,47.96,48.58,11.95,1.12,0.93,648.78,57.49,199.36,1262.79
2025-09-13 16:00:00+02:00,1.94,49.11,50.54,12.88,1.11,0.97,513.86,60.59,1016.14,1225.67
2025-09-13 16:15:00+02:00,2.01,50.15,52.24,10.09,1.11,1.0,561.14,63.0,1252.33,1143.37
2025-09-13 16:30:00+02:00,2.4,51.45,62.17,11.94,1.11,1.19,570.68,64.15,1148.96,1088.13
2025-09-13 16:45:00+02:00,2.77,48.43,71.79,13.82,1.11,1.38,701.55,64.88,1170.24,1113.52
2025-09-13 17:00:00+02:00,2.19,49.96,56.79,11.29,1.11,1.09,480.2,62.93,1177.58,1117.92
2025-09-13 17:15:00+02:00,2.34,54.28,60.7,11.65,1.11,1.16,517.86,64.04,1171.72,1049.18
2025-09-13 17:30:00+02:00,2.41,48.29,62.47,12.02,1.11,1.2,539.62,64.48,1172.04,983.76
2025-09-13 17:45:00+02:00,2.38,47.68,61.53,11.85,1.11,1.18,442.28,63.75,1113.76,882.46
2025-09-13 18:00:00+02:00,2.31,50.21,59.7,11.49,1.11,1.15,295.96,62.98,976.68,861.84
2025-09-13 18:15:00+02:00,2.35,66.64,60.82,11.72,1.11,1.17,235.47,62.06,916.68,809.65
2025-09-13 18:30:00+02:00,3.79,167.96,97.43,18.89,1.11,1.89,141.86,66.25,949.97,797.01
2025-09-13 18:45:00+02:00,3.87,160.51,99.38,19.28,1.11,1.93,86.76,67.54,890.82,756.63
2025-09-13 19:00:00+02:00,3.57,156.2,91.85,17.8,1.11,1.78,44.26,66.56,704.51,716.61
2025-09-13 19:15:00+02:00,4.0,216.67,102.9,20.12,1.11,2.06,18.68,66.15,655.12,760.4
2025-09-13 19:30:00+02:00,4.68,285.43,120.32,32.15,1.11,4.25,6.12,67.44,635.98,760.08
2025-09-13 19:45:00+02:00,4.9,291.43,125.82,33.65,1.11,3.58,2.57,68.01,736.98,800.02
2025-09-13 20:00:00+02:00,5.15,267.33,132.08,34.64,1.11,4.58,2.56,68.09,662.41,811.01
2025-09-13 20:15:00+02:00,3.43,147.0,88.18,17.59,1.1,1.75,1.52,64.74,607.68,813.61
2025-09-13 20:30:00+02:00,3.19,122.38,82.13,15.91,1.11,1.59,1.86,63.58,674.89,805.26
2025-09-13 20:45:00+02:00,3.2,126.84,82.29,15.93,1.11,1.59,0.01,63.96,723.09,810.65
2025-09-13 21:00:00+02:00,2.86,131.16,73.82,14.27,1.11,1.43,0.76,64.9,714.47,800.76
2025-09-13 21:15:00+02:00,2.75,131.91,70.95,13.7,1.11,1.37,1.42,64.97,788.9,775.54
2025-09-13 21:30:00+02:00,2.94,118.23,75.77,14.64,1.11,1.46,1.76,65.13,794.67,836.73
2025-09-13 21:45:00+02:00,2.87,105.17,74.05,14.31,1.11,1.43,1.79,63.73,805.96,860.72
2025-09-13 22:00:00+02:00,2.74,87.79,70.62,13.64,1.11,1.36,2.79,63.49,757.29,870.29
2025-09-13 22:15:00+02:00,2.67,86.02,68.82,13.29,1.11,1.33,1.6,60.68,728.14,875.51
2025-09-13 22:30:00+02:00,2.67,83.37,68.86,13.3,1.11,1.33,0.95,62.31,745.1,844.14
2025-09-13 22:45:00+02:00,2.68,81.92,69.11,13.35,1.11,1.33,1.02,61.24,716.97,808.07
2025-09-13 23:00:00+02:00,2.67,78.32,68.77,13.28,1.11,1.33,0.57,62.33,719.26,821.16
2025-09-13 23:15:00+02:00,2.71,79.2,69.87,13.5,1.11,1.35,0.95,64.25,710.61,860.66
2025-09-13 23:30:00+02:00,3.08,94.31,79.34,15.34,1.11,1.53,2.68,64.36,798.97,904.24
2025-09-13 23:45:00+02:00,2.79,81.77,71.92,13.89,1.11,1.39,2.11,63.14,786.35,903.15
2025-09-14 00:00:00+02:00,2.56,74.32,66.06,12.73,1.11,1.27,1.9,64.52,680.95,928.69
2025-09-14 00:15:00+02:00,2.53,73.59,65.49,12.61,1.11,1.26,1.53,61.98,629.48,933.48
2025-09-14 00:30:00+02:00,2.51,70.65,64.83,12.48,1.11,1.25,1.95,64.16,642.56,936.84
2025-09-14 00:45:00+02:00,2.49,70.43,64.45,12.39,1.11,1.24,1.37,63.42,695.47,948.64
2025-09-14 01:00:00+02:00,2.48,77.97,64.12,12.33,1.11,1.23,1.14,63.01,685.26,936.28
2025-09-14 01:15:00+02:00,2.5,76.01,64.75,12.47,1.11,1.25,1.97,63.46,735.46,899.04
2025-09-14 01:30:00+02:00,2.5,77.97,64.61,12.43,1.11,1.24,3.85,62.97,757.45,857.74
2025-09-14 01:45:00+02:00,2.46,98.93,63.7,12.25,1.11,1.23,4.52,62.78,784.97,815.2
2025-09-14 02:00:00+02:00,2.52,109.37,65.35,12.57,1.11,1.26,4.23,64.57,840.14,772.83
2025-09-14 02:15:00+02:00,2.51,89.17,64.93,12.49,1.11,1.25,4.66,64.01,776.06,755.3
2025-09-14 02:30:00+02:00,2.5,81.51,64.65,12.44,1.11,1.24,2.86,64.24,754.89,711.1
2025-09-14 02:45:00+02:00,2.52,72.88,65.17,12.53,1.11,1.25,1.97,63.36,741.99,681.82
2025-09-14 03:00:00+02:00,2.56,73.58,66.33,12.75,1.11,1.28,2.85,63.98,723.82,681.97
2025-09-14 03:15:00+02:00,2.56,73.32,66.41,12.75,1.11,1.28,3.08,64.02,702.36,645.61
2025-09-14 03:30:00+02:00,2.53,72.87,65.76,12.61,1.11,1.26,2.46,63.17,651.89,630.16
2025-09-14 03:45:00+02:00,2.52,73.18,65.42,12.57,1.11,1.26,1.95,62.99,480.77,627.18
2025-09-14 04:00:00+02:00,2.53,80.59,65.53,12.59,1.11,1.26,2.09,64.69,407.82,598.0
2025-09-14 04:15:00+02:00,2.54,78.52,65.74,12.63,1.11,1.26,2.71,64.21,351.79,576.8
2025-09-14 04:30:00+02:00,2.54,75.09,65.81,12.63,1.11,1.26,2.67,63.37,318.41,554.44
2025-09-14 04:45:00+02:00,2.58,75.9,67.02,12.86,1.11,1.29,2.72,64.15,334.16,540.07
2025-09-14 05:00:00+02:00,2.52,77.1,65.58,12.56,1.11,1.26,1.88,63.2,274.85,486.65
2025-09-14 05:15:00+02:00,2.51,76.16,65.15,12.49,1.11,1.25,1.22,63.49,164.96,432.7
2025-09-14 05:30:00+02:00,2.48,74.62,64.39,12.35,1.11,1.23,0.17,63.95,182.91,391.6
2025-09-14 05:45:00+02:00,2.45,75.04,63.78,12.22,1.11,1.22,0.0,63.45,198.05,395.94
2025-09-14 06:00:00+02:00,2.42,77.24,63.07,12.07,1.11,1.21,0.0,63.22,174.4,390.49
2025-09-14 06:15:00+02:00,2.42,79.22,63.05,12.07,1.11,1.21,0.06,62.62,249.76,370.38
2025-09-14 06:30:00+02:00,2.43,79.92,63.27,12.12,1.11,1.21,0.0,63.84,351.25,358.19
2025-09-14 06:45:00+02:00,2.46,81.25,64.05,12.27,1.11,1.23,0.89,63.11,307.28,330.22
2025-09-14 07:00:00+02:00,2.4,80.18,62.46,11.96,1.11,1.2,7.1,62.32,281.79,325.8
2025-09-14 07:15:00+02:00,2.37,80.02,61.7,11.81,1.11,1.18,30.57,61.45,273.06,338.31
2025-09-14 07:30:00+02:00,2.53,82.72,65.67,12.59,1.11,1.26,69.17,64.15,310.11,344.49
2025-09-14 07:45:00+02:00,2.54,81.98,66.04,12.67,1.11,1.27,112.78,63.79,292.47,312.01
2025-09-14 08:00:00+02:00,2.49,72.78,64.66,12.42,1.11,1.24,161.85,62.76,244.33,299.35
2025-09-14 08:15:00+02:00,3.18,67.68,82.27,15.87,1.11,1.59,302.63,64.69,186.27,274.37
2025-09-14 08:30:00+02:00,3.27,64.97,84.56,16.31,1.11,1.63,392.13,64.2,222.76,251.67
2025-09-14 08:45:00+02:00,3.67,71.39,94.69,18.29,1.11,1.83,529.47,66.29,168.83,262.1
2025-09-14 09:00:00+02:00,3.49,65.26,90.01,17.38,1.11,1.74,633.21,64.15,189.87,270.34
2025-09-14 09:15:00+02:00,3.07,54.24,79.23,15.28,1.12,1.53,712.67,64.62,191.95,259.71
2025-09-14 09:30:00+02:00,2.78,51.58,71.92,13.83,1.12,1.38,873.82,63.95,185.36,256.15
2025-09-14 09:45:00+02:00,2.95,52.26,76.51,14.72,1.12,1.47,1001.51,63.92,168.8,267.31
2025-09-14 10:00:00+02:00,3.26,56.63,84.25,16.24,1.11,1.62,1096.28,63.47,150.0,241.61
2025-09-14 10:15:00+02:00,3.87,66.88,99.91,19.3,1.12,1.93,1253.96,64.62,133.6,229.34
2025-09-14 10:30:00+02:00,4.25,72.96,109.58,21.19,1.12,2.12,1405.56,64.4,130.15,203.01
2025-09-14 10:45:00+02:00,4.3,73.64,110.93,21.46,1.12,2.15,1515.43,66.89,138.25,184.29
2025-09-14 11:00:00+02:00,4.41,73.89,113.74,22.02,1.12,2.2,1553.65,66.01,149.42,166.65
2025-09-14 11:15:00+02:00,4.33,72.04,111.35,21.58,1.12,2.16,1611.49,67.99,169.62,160.3
2025-09-14 11:30:00+02:00,4.46,74.18,114.68,22.26,1.12,2.23,1612.97,67.27,186.04,157.76
2025-09-14 11:45:00+02:00,3.93,65.67,101.08,19.61,1.12,1.96,1639.9,66.2,195.01,174.16
2025-09-14 12:00:00+02:00,3.06,51.68,78.75,15.24,1.13,1.52,1520.96,64.36,223.47,206.72
2025-09-14 12:15:00+02:00,3.13,52.88,80.72,15.62,1.13,1.56,1501.11,66.23,245.75,233.17
2025-09-14 12:30:00+02:00,4.66,77.29,119.58,23.24,1.13,2.32,1535.14,67.48,235.09,269.8
2025-09-14 12:45:00+02:00,4.26,71.27,109.45,21.26,1.12,2.13,1470.82,66.79,253.77,281.52
2025-09-14 13:00:00+02:00,2.81,55.41,72.55,14.01,1.12,1.4,1139.36,63.64,136.93,260.93
2025-09-14 13:15:00+02:00,2.36,49.52,60.99,11.75,1.12,1.17,1019.2,61.83,126.83,272.12
2025-09-14 13:30:00+02:00,2.36,41.24,61.11,11.76,1.12,1.18,1122.32,63.21,96.22,282.27
2025-09-14 13:45:00+02:00,2.36,48.19,61.24,11.75,1.12,1.17,1069.17,62.21,39.94,314.48
2025-09-14 14:00:00+02:00,2.39,49.96,61.97,11.89,1.12,1.19,1098.75,63.02,122.07,311.97
2025-09-14 14:15:00+02:00,2.69,46.02,69.53,13.38,1.12,1.34,1223.0,62.47,142.34,342.51
2025-09-14 14:30:00+02:00,2.75,47.1,71.2,13.71,1.12,1.37,1038.13,63.27,149.99,369.66
2025-09-14 14:45:00+02:00,2.44,48.94,63.2,12.15,1.12,1.21,997.87,64.26,140.57,361.65
2025-09-14 15:00:00+02:00,2.68,46.92,69.18,13.35,1.12,1.34,956.83,63.44,188.84,390.87
2025-09-14 15:15:00+02:00,2.38,53.79,61.6,11.86,1.12,1.19,922.68,63.25,161.22,444.86
2025-09-14 15:30:00+02:00,2.34,50.85,60.55,11.66,1.12,1.17,956.66,62.14,154.61,451.15
2025-09-14 15:45:00+02:00,2.49,51.64,64.28,12.39,1.12,1.24,1056.21,62.45,137.22,387.19
2025-09-14 16:00:00+02:00,3.86,64.91,99.18,19.24,1.12,1.92,1150.04,64.57,344.65,415.84
2025-09-14 16:15:00+02:00,4.03,67.32,103.49,20.08,1.12,2.01,1136.91,65.35,361.25,369.92
2025-09-14 16:30:00+02:00,3.51,58.97,90.27,17.49,1.12,1.75,1028.54,65.56,329.14,345.41
2025-09-14 16:45:00+02:00,3.41,57.75,87.73,17.0,1.12,1.7,1035.46,64.34,242.82,329.65
2025-09-14 17:00:00+02:00,2.89,52.45,74.46,14.39,1.11,1.44,865.66,64.31,214.41,314.35
2025-09-14 17:15:00+02:00,3.42,62.05,88.07,17.06,1.11,1.71,818.64,63.9,201.59,301.42
2025-09-14 17:30:00+02:00,2.82,66.67,72.72,14.05,1.11,1.41,710.65,64.09,200.77,282.97
2025-09-14 17:45:00+02:00,3.27,89.67,84.19,16.3,1.11,1.63,663.34,64.6,197.38,295.41
2025-09-14 18:00:00+02:00,3.31,94.67,85.25,16.5,1.12,1.65,473.24,64.79,202.8,286.41
2025-09-14 18:15:00+02:00,3.26,87.32,83.92,16.24,1.12,1.62,340.25,64.53,194.26,259.54
2025-09-14 18:30:00+02:00,2.97,88.24,76.58,14.81,1.12,1.48,216.87,62.77,196.68,258.47
2025-09-14 18:45:00+02:00,2.8,105.22,72.12,13.93,1.12,1.39,124.66,63.89,225.53,242.53
2025-09-14 19:00:00+02:00,2.8,98.66,72.28,13.96,1.11,1.4,56.73,63.57,229.15,222.38
2025-09-14 19:15:00+02:00,2.77,87.35,71.53,13.82,1.11,1.38,21.9,62.14,243.53,226.28
2025-09-14 19:30:00+02:00,2.8,88.0,72.23,13.95,1.11,1.4,3.95,63.54,274.5,204.74
2025-09-14 19:45:00+02:00,2.78,88.69,71.65,13.84,1.11,1.38,0.27,64.3,297.8,185.34
2025-09-14 20:00:00+02:00,2.73,88.37,70.36,13.59,1.11,1.36,0.0,64.22,316.23,207.41
2025-09-14 20:15:00+02:00,2.73,87.51,70.34,13.59,1.11,1.36,0.0,63.34,314.85,234.18
2025-09-14 20:30:00+02:00,2.76,87.49,71.26,13.76,1.11,1.38,0.0,63.49,356.59,276.75
2025-09-14 20:45:00+02:00,2.75,84.65,70.88,13.69,1.11,1.37,0.0,63.67,359.89,299.37
2025-09-14 21:00:00+02:00,2.63,84.8,67.98,13.12,1.11,1.31,0.1,61.29,390.28,326.62
2025-09-14 21:15:00+02:00,2.51,83.17,64.91,12.52,1.11,1.25,0.0,61.87,426.71,375.3
2025-09-14 21:30:00+02:00,2.48,87.12,63.94,12.34,1.11,1.23,0.02,62.32,395.29,422.97
2025-09-14 21:45:00+02:00,2.42,85.74,62.5,12.05,1.11,1.21,0.0,60.62,385.93,476.48
2025-09-14 22:00:00+02:00,2.4,85.35,62.15,11.97,1.11,1.2,0.09,61.82,395.88,519.08
2025-09-14 22:15:00+02:00,2.37,85.06,61.31,11.8,1.11,1.18,0.34,60.6,433.02,569.39
2025-09-14 22:30:00+02:00,2.37,80.68,61.42,11.81,1.11,1.18,0.0,59.86,486.2,603.5
2025-09-14 22:45:00+02:00,2.4,77.12,62.07,11.93,1.11,1.19,0.0,60.93,496.88,626.65
2025-09-14 23:00:00+02:00,2.39,71.83,62.06,11.9,1.11,1.19,0.12,61.36,532.82,649.51
2025-09-14 23:15:00+02:00,2.4,70.49,62.32,11.94,1.11,1.19,0.16,61.7,566.49,662.51
2025-09-14 23:30:00+02:00,2.19,65.97,57.22,10.92,1.11,1.09,0.0,61.59,612.19,683.67
2025-09-14 23:45:00+02:00,2.01,62.51,52.53,10.0,1.11,1.0,0.0,62.02,603.07,713.85
2025-09-15 00:00:00+02:00,2.0,41.52,52.34,9.97,1.11,1.0,0.05,60.75,598.39,744.93
2025-09-15 00:15:00+02:00,1.99,35.08,52.06,9.92,1.11,0.99,0.0,61.51,622.44,812.44
2025-09-15 00:30:00+02:00,1.97,34.72,51.44,9.8,1.11,0.98,0.0,61.26,731.29,902.21
2025-09-15 00:45:00+02:00,1.98,34.84,51.61,9.85,1.11,0.98,0.0,61.02,788.43,912.19
2025-09-15 01:00:00+02:00,1.97,34.73,51.38,9.86,1.11,0.98,1.59,59.58,830.41,918.49
2025-09-15 01:15:00+02:00,2.0,35.15,52.1,17.87,1.11,0.99,3.48,60.17,880.83,845.75
2025-09-15 01:30:00+02:00,1.95,34.36,50.82,9.68,1.11,0.97,0.0,61.55,934.21,910.9
2025-09-15 01:45:00+02:00,1.97,35.2,51.36,9.78,1.11,0.98,0.01,60.08,1031.81,890.28
2025-09-15 02:00:00+02:00,1.98,42.61,51.7,9.85,1.11,0.98,0.03,60.49,817.36,894.57
2025-09-15 02:15:00+02:00,1.97,44.31,51.44,9.79,1.11,0.98,0.02,60.95,828.66,914.42
2025-09-15 02:30:00+02:00,1.97,44.34,51.48,9.8,1.11,0.98,0.0,60.58,840.59,942.15
2025-09-15 02:45:00+02:00,1.98,44.03,51.82,9.86,1.11,0.99,0.0,59.63,810.83,966.04
2025-09-15 03:00:00+02:00,1.97,35.34,51.42,9.79,1.11,0.98,0.0,59.75,769.12,974.25
2025-09-15 03:15:00+02:00,1.96,42.16,51.17,9.74,1.11,0.97,0.0,62.12,833.54,978.22
2025-09-15 03:30:00+02:00,1.95,43.92,51.1,9.72,1.11,0.97,0.0,60.66,777.18,1006.98
2025-09-15 03:45:00+02:00,1.96,43.52,51.29,9.76,1.11,0.98,0.0,61.05,780.49,1066.66
2025-09-15 04:00:00+02:00,1.98,35.07,51.73,9.85,1.11,0.98,0.0,61.04,702.9,1097.5
2025-09-15 04:15:00+02:00,1.98,35.13,51.68,9.84,1.11,0.98,0.0,60.75,686.15,1189.05
2025-09-15 04:30:00+02:00,1.98,42.54,51.81,9.87,1.11,0.99,0.0,60.48,681.43,1250.16
2025-09-15 04:45:00+02:00,1.98,44.22,51.64,9.83,1.11,0.98,0.0,60.54,684.2,1269.03
2025-09-15 05:00:00+02:00,1.97,43.76,51.44,9.79,1.11,0.98,0.0,58.45,685.65,1425.98
2025-09-15 05:15:00+02:00,1.97,34.99,51.59,9.82,1.11,0.98,0.01,59.76,691.38,1568.09
2025-09-15 05:30:00+02:00,1.96,34.48,51.25,9.76,1.11,0.98,0.01,60.05,690.04,1682.47
2025-09-15 05:45:00+02:00,1.99,36.01,52.05,9.91,1.11,0.99,0.02,60.35,643.83,1751.95
2025-09-15 06:00:00+02:00,1.97,49.06,51.42,9.79,1.11,0.98,0.03,59.76,523.56,1611.6
2025-09-15 06:15:00+02:00,1.96,51.21,51.21,9.74,1.11,0.97,0.0,60.03,588.95,1793.5
2025-09-15 06:30:00+02:00,1.99,51.64,51.94,9.89,1.11,0.99,0.27,60.23,641.51,1968.78
2025-09-15 06:45:00+02:00,1.99,51.71,52.02,9.9,1.11,0.99,0.79,60.58,656.14,2053.51
2025-09-15 07:00:00+02:00,1.98,51.6,51.66,9.83,1.11,0.98,2.59,59.59,1128.2,2253.29
2025-09-15 07:15:00+02:00,1.88,49.21,49.27,9.37,1.11,0.94,9.96,58.34,1176.47,2317.44
2025-09-15 07:30:00+02:00,1.88,48.96,49.3,9.37,1.11,0.94,19.83,59.48,1213.47,2331.37
2025-09-15 07:45:00+02:00,1.89,45.03,49.35,9.38,1.11,0.94,31.53,56.7,1281.72,2369.25
2025-09-15 08:00:00+02:00,1.88,48.43,49.17,9.35,1.11,0.93,47.8,58.55,1422.9,2576.83
2025-09-15 08:15:00+02:00,1.88,48.89,49.19,9.35,1.11,0.94,69.39,58.89,1396.53,2664.48
2025-09-15 08:30:00+02:00,1.9,49.66,49.7,9.45,1.11,0.95,78.71,58.98,1345.83,2565.68
2025-09-15 08:45:00+02:00,1.92,49.39,50.11,9.53,1.11,0.95,135.24,58.6,1365.31,2340.4
2025-09-15 09:00:00+02:00,1.93,45.18,50.53,9.61,1.11,0.96,189.07,56.09,1187.21,2389.77
2025-09-15 09:15:00+02:00,1.95,44.23,51.05,15.13,1.11,0.97,207.84,56.66,1176.47,2364.34
2025-09-15 09:30:00+02:00,1.97,44.67,51.51,9.81,1.11,0.98,265.57,56.99,1180.83,2344.31
2025-09-15 09:45:00+02:00,2.04,48.27,53.34,10.16,1.15,1.02,337.81,58.05,1194.39,2239.06
2025-09-15 10:00:00+02:00,2.19,40.93,57.07,10.9,1.21,1.09,449.41,60.34,1386.33,2327.66
2025-09-15 10:15:00+02:00,2.41,43.29,62.56,11.98,1.21,1.2,566.33,59.46,1372.85,2342.96
