,0
2025-01-27 06:00:00+02:00,55.5
2025-01-27 07:00:00+02:00,74.61
2025-01-27 08:00:00+02:00,117.12
2025-01-27 09:00:00+02:00,120.55
2025-01-27 10:00:00+02:00,101.91
2025-01-27 11:00:00+02:00,77.27
2025-01-27 12:00:00+02:00,67.31
2025-01-27 13:00:00+02:00,61.07
2025-01-27 14:00:00+02:00,62.88
2025-01-27 15:00:00+02:00,78.73
2025-01-27 16:00:00+02:00,78.95
2025-01-27 17:00:00+02:00,60.01
2025-01-27 18:00:00+02:00,47.55
2025-01-27 19:00:00+02:00,47.87
2025-01-27 20:00:00+02:00,45.91
2025-01-27 21:00:00+02:00,36.83
2025-01-27 22:00:00+02:00,32.88
2025-01-27 23:00:00+02:00,29.45
2025-01-28 00:00:00+02:00,22.27
2025-01-28 01:00:00+02:00,16.44
2025-01-28 02:00:00+02:00,17.94
2025-01-28 03:00:00+02:00,14.76
2025-01-28 04:00:00+02:00,15.34
2025-01-28 05:00:00+02:00,14.85
2025-01-28 06:00:00+02:00,17.27
2025-01-28 07:00:00+02:00,25.38
2025-01-28 08:00:00+02:00,28.28
2025-01-28 09:00:00+02:00,37.47
2025-01-28 10:00:00+02:00,51.14
2025-01-28 11:00:00+02:00,63.0
2025-01-28 12:00:00+02:00,81.21
2025-01-28 13:00:00+02:00,70.0
2025-01-28 14:00:00+02:00,87.19
2025-01-28 15:00:00+02:00,109.44
2025-01-28 16:00:00+02:00,105.56
2025-01-28 17:00:00+02:00,126.5
