,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2021-01-14 12:00:00+01:00,1146.33,248.7,2773.15,2996.3,93.12,30.07
2021-01-14 13:00:00+01:00,1222.65,245.28,2865.43,2998.0,84.94,28.98
2021-01-14 14:00:00+01:00,1456.33,246.58,2844.1,3001.1,71.22,23.94
2021-01-14 15:00:00+01:00,1610.93,251.58,3230.9,2994.8,55.55,22.79
2021-01-14 16:00:00+01:00,1788.3,260.05,3209.53,2993.6,5.22,21.56
2021-01-14 17:00:00+01:00,1941.08,305.7,3278.85,2996.0,0.0,22.1
2021-01-14 18:00:00+01:00,1735.68,304.43,2913.65,2994.6,0.0,23.0
2021-01-14 19:00:00+01:00,1459.38,267.53,2284.35,2995.8,0.0,28.29
2021-01-14 20:00:00+01:00,555.43,258.8,1199.33,2996.5,0.0,25.17
2021-01-14 21:00:00+01:00,348.53,264.05,597.55,2995.0,0.0,28.48
2021-01-14 22:00:00+01:00,213.23,249.48,690.7,2998.6,0.0,29.24
2021-01-14 23:00:00+01:00,130.83,242.25,706.0,2997.1,0.0,28.24
2021-01-15 00:00:00+01:00,134.45,235.95,696.48,2996.9,0.0,23.79
2021-01-15 01:00:00+01:00,55.43,232.4,646.35,2998.4,0.0,22.09
2021-01-15 02:00:00+01:00,50.05,237.6,582.78,2998.6,0.0,22.36
2021-01-15 03:00:00+01:00,60.4,194.35,620.85,2996.9,0.0,18.96
2021-01-15 04:00:00+01:00,90.0,161.63,566.6,2997.0,0.0,20.38
2021-01-15 05:00:00+01:00,139.4,163.55,727.95,2996.7,0.0,15.79
2021-01-15 06:00:00+01:00,531.6,245.5,2023.3,2995.4,0.0,11.14
2021-01-15 07:00:00+01:00,1566.78,254.68,3210.8,2996.2,0.0,12.3
2021-01-15 08:00:00+01:00,2190.95,264.93,3410.23,2997.8,0.0,10.38
2021-01-15 09:00:00+01:00,2437.33,291.38,3363.28,2998.4,3.31,8.98
2021-01-15 10:00:00+01:00,2402.45,281.15,3390.5,2998.2,1.7,7.92
2021-01-15 11:00:00+01:00,2290.78,292.03,3414.38,2997.8,7.58,9.32
2021-01-15 12:00:00+01:00,2430.43,297.73,3459.1,3000.1,11.45,10.92
2021-01-15 13:00:00+01:00,2453.68,313.63,3300.08,3001.2,11.49,11.42
2021-01-15 14:00:00+01:00,2291.2,271.63,3252.25,3001.7,0.65,11.12
2021-01-15 15:00:00+01:00,2149.93,261.88,3296.45,3006.1,0.0,10.0
2021-01-15 16:00:00+01:00,2108.73,270.48,3463.1,2999.7,0.0,7.93
2021-01-15 17:00:00+01:00,2892.28,296.78,3539.98,3001.6,0.0,8.84
2021-01-15 18:00:00+01:00,2920.93,307.38,3578.85,3002.6,0.0,7.71
2021-01-15 19:00:00+01:00,2694.73,250.93,3486.43,3003.8,0.0,7.92
2021-01-15 20:00:00+01:00,1939.53,234.18,3083.15,3005.6,0.0,9.79
2021-01-15 21:00:00+01:00,874.03,232.2,2318.75,3008.5,0.0,8.19
2021-01-15 22:00:00+01:00,642.4,237.65,1718.38,3007.8,0.0,7.88
2021-01-15 23:00:00+01:00,317.78,232.95,933.7,3008.6,0.0,7.9
2021-01-16 00:00:00+01:00,455.25,221.48,1552.45,3010.9,0.0,6.67
2021-01-16 01:00:00+01:00,156.18,212.13,1129.73,3010.5,0.0,9.65
2021-01-16 02:00:00+01:00,92.53,196.5,773.85,3010.9,0.0,14.94
2021-01-16 03:00:00+01:00,33.25,207.2,482.83,3010.9,0.0,15.43
2021-01-16 04:00:00+01:00,23.43,204.35,456.95,3010.8,0.0,18.2
2021-01-16 05:00:00+01:00,40.05,207.5,499.98,3010.1,0.0,13.2
2021-01-16 06:00:00+01:00,57.35,210.15,616.03,3009.6,0.0,12.21
2021-01-16 07:00:00+01:00,90.43,208.7,743.38,3010.1,0.0,7.47
2021-01-16 08:00:00+01:00,449.0,207.45,1690.6,3009.0,0.0,6.55
2021-01-16 09:00:00+01:00,638.5,207.05,2917.7,2997.6,0.0,3.62
2021-01-16 10:00:00+01:00,652.48,244.03,3055.4,2994.3,14.37,3.63
2021-01-16 11:00:00+01:00,633.0,220.05,2710.03,2995.0,23.9,2.54
2021-01-16 12:00:00+01:00,527.15,228.33,2560.18,3014.9,25.86,2.44
2021-01-16 13:00:00+01:00,424.5,213.3,1701.53,3019.6,9.84,3.87
2021-01-16 14:00:00+01:00,136.1,213.43,748.8,3017.4,2.61,5.64
2021-01-16 15:00:00+01:00,284.53,214.58,1480.75,3016.5,0.0,6.99
2021-01-16 16:00:00+01:00,626.88,219.18,2112.88,3016.4,0.0,10.88
2021-01-16 17:00:00+01:00,2021.55,229.68,3186.7,3014.1,0.0,17.0
2021-01-16 18:00:00+01:00,2001.98,225.85,3315.3,3016.4,0.0,22.86
2021-01-16 19:00:00+01:00,1501.25,225.28,2964.83,3015.7,0.0,25.0
2021-01-16 20:00:00+01:00,1109.43,217.63,2545.33,3015.8,0.0,27.58
2021-01-16 21:00:00+01:00,732.85,212.98,1977.33,3015.7,0.0,40.87
2021-01-16 22:00:00+01:00,510.93,196.55,1931.85,3016.5,0.0,37.41
2021-01-16 23:00:00+01:00,249.33,199.85,1776.15,2512.5,0.0,36.34
2021-01-17 00:00:00+01:00,23.18,190.15,930.5,1003.0,0.0,34.53
2021-01-17 01:00:00+01:00,23.5,172.23,686.73,969.9,0.0,28.97
2021-01-17 02:00:00+01:00,17.1,172.13,614.08,910.8,0.0,23.28
2021-01-17 03:00:00+01:00,10.4,191.2,604.28,416.7,0.0,24.12
2021-01-17 04:00:00+01:00,12.13,191.13,521.55,24.4,0.0,25.75
2021-01-17 05:00:00+01:00,19.35,190.83,516.15,0.0,0.0,28.68
2021-01-17 06:00:00+01:00,113.18,199.55,476.2,2001.0,0.0,24.32
2021-01-17 07:00:00+01:00,67.63,204.18,444.75,2001.2,0.0,23.53
2021-01-17 08:00:00+01:00,117.8,197.3,526.3,1999.6,0.0,22.43
2021-01-17 09:00:00+01:00,146.83,190.48,813.7,1998.6,0.0,20.07
2021-01-17 10:00:00+01:00,205.9,189.5,1604.03,1997.6,0.0,18.5
2021-01-17 11:00:00+01:00,456.93,187.93,1696.4,1998.0,0.0,16.1
2021-01-17 12:00:00+01:00,512.73,199.25,1690.55,1998.1,0.35,16.51
2021-01-17 13:00:00+01:00,121.8,203.3,910.5,1999.2,1.35,19.4
2021-01-17 14:00:00+01:00,76.75,201.6,859.4,1998.0,0.0,20.18
2021-01-17 15:00:00+01:00,208.5,204.0,1380.38,1998.2,1.65,20.19
2021-01-17 16:00:00+01:00,570.95,201.63,2111.28,1998.0,1.35,22.53
2021-01-17 17:00:00+01:00,1370.8,206.25,3159.0,1996.6,0.0,21.26
2021-01-17 18:00:00+01:00,1767.2,206.35,3365.28,1996.6,0.0,17.17
2021-01-17 19:00:00+01:00,1542.23,195.43,3344.15,1997.5,0.0,14.56
2021-01-17 20:00:00+01:00,1240.48,209.83,2559.98,1996.6,0.0,11.83
2021-01-17 21:00:00+01:00,501.68,203.25,1736.48,1997.2,0.0,12.01
2021-01-17 22:00:00+01:00,246.0,198.25,1273.55,1999.3,0.0,10.55
2021-01-17 23:00:00+01:00,79.0,184.98,606.53,1999.4,0.0,10.36
2021-01-18 00:00:00+01:00,80.8,170.78,544.35,1999.2,0.0,9.99
2021-01-18 01:00:00+01:00,60.98,169.05,516.5,1999.6,0.0,8.1
2021-01-18 02:00:00+01:00,13.6,173.33,488.3,1999.4,0.0,6.46
2021-01-18 03:00:00+01:00,10.9,192.85,481.03,1998.4,0.0,6.54
2021-01-18 04:00:00+01:00,12.78,186.38,483.35,1998.5,0.0,6.96
2021-01-18 05:00:00+01:00,122.68,190.4,628.58,1996.2,0.0,6.49
2021-01-18 06:00:00+01:00,1177.3,218.25,2506.13,1996.3,0.0,5.83
2021-01-18 07:00:00+01:00,2520.18,223.15,3352.18,1996.4,0.0,6.29
2021-01-18 08:00:00+01:00,2794.55,284.53,3649.3,1997.0,0.0,5.09
2021-01-18 09:00:00+01:00,2653.33,283.2,3611.68,1997.6,5.57,4.29
2021-01-18 10:00:00+01:00,2553.28,259.45,3460.7,1996.6,53.29,3.9
2021-01-18 11:00:00+01:00,2342.05,251.23,3348.45,1997.8,97.0,1.89
2021-01-18 12:00:00+01:00,1916.8,222.0,3000.1,1998.0,137.18,1.17
2021-01-18 13:00:00+01:00,1957.0,220.65,3112.65,1997.7,170.18,0.84
2021-01-18 14:00:00+01:00,2081.0,223.13,3095.83,1996.5,140.75,0.78
2021-01-18 15:00:00+01:00,2149.15,219.95,3196.7,1998.4,97.65,0.98
2021-01-18 16:00:00+01:00,2408.65,231.25,3082.45,2221.5,59.47,1.44
2021-01-18 17:00:00+01:00,2470.98,249.35,3307.28,2493.4,4.57,1.98
2021-01-18 18:00:00+01:00,2607.15,288.18,3433.23,2733.2,0.0,2.97
2021-01-18 19:00:00+01:00,2547.5,301.55,3543.85,2932.9,0.0,5.38
2021-01-18 20:00:00+01:00,1778.68,237.18,2673.63,2961.8,0.0,5.92
2021-01-18 21:00:00+01:00,934.1,230.63,2121.58,3004.9,0.0,3.9
2021-01-18 22:00:00+01:00,621.65,236.9,1694.8,3007.4,0.0,5.7
2021-01-18 23:00:00+01:00,217.33,224.58,1575.18,3007.5,0.0,10.61
2021-01-19 00:00:00+01:00,133.35,173.73,1302.15,3007.5,0.0,10.87
2021-01-19 01:00:00+01:00,56.53,160.4,821.95,3010.6,0.0,12.59
2021-01-19 02:00:00+01:00,106.15,160.43,602.3,3011.4,0.0,19.39
2021-01-19 03:00:00+01:00,124.7,155.75,438.35,3012.3,0.0,23.64
2021-01-19 04:00:00+01:00,198.98,181.85,641.98,3013.2,0.0,33.4
2021-01-19 05:00:00+01:00,275.35,187.88,934.93,3013.2,0.0,41.21
2021-01-19 06:00:00+01:00,827.58,206.25,1867.83,3011.5,0.0,43.16
2021-01-19 07:00:00+01:00,1813.13,227.33,3171.63,3012.5,0.0,43.19
2021-01-19 08:00:00+01:00,2348.38,279.93,3250.68,3011.9,5.57,46.95
2021-01-19 09:00:00+01:00,2101.2,279.8,3188.15,3018.6,103.88,47.23
2021-01-19 10:00:00+01:00,2610.6,237.33,3453.85,3016.2,207.05,48.08
2021-01-19 11:00:00+01:00,2543.98,215.88,3351.78,3012.6,306.97,50.11
2021-01-19 12:00:00+01:00,2391.93,216.78,3138.65,3009.3,468.61,50.2
2021-01-19 13:00:00+01:00,1974.93,213.13,3036.05,3007.7,475.14,48.44
2021-01-19 14:00:00+01:00,1485.93,215.78,2776.38,3006.0,543.71,48.51
2021-01-19 15:00:00+01:00,1566.7,200.35,2827.15,3003.0,407.23,47.94
2021-01-19 16:00:00+01:00,1622.53,197.3,2932.1,3003.4,135.87,47.4
2021-01-19 17:00:00+01:00,2290.65,231.13,3346.98,3001.1,14.06,40.8
2021-01-19 18:00:00+01:00,2567.9,288.1,3508.15,3002.0,0.0,42.63
2021-01-19 19:00:00+01:00,2233.18,279.15,3447.48,3002.3,0.0,43.54
2021-01-19 20:00:00+01:00,851.9,229.23,2760.25,3004.0,0.0,43.64
2021-01-19 21:00:00+01:00,465.28,183.3,1872.2,3005.4,0.0,44.67
2021-01-19 22:00:00+01:00,298.0,184.33,1434.75,3007.3,0.0,43.3
2021-01-19 23:00:00+01:00,203.1,185.43,877.3,2506.4,0.0,45.44
2021-01-20 00:00:00+01:00,10.9,169.08,505.18,1006.2,0.0,47.67
2021-01-20 01:00:00+01:00,20.35,154.8,455.05,1005.3,0.0,48.49
2021-01-20 02:00:00+01:00,26.05,152.25,442.08,1006.0,0.0,48.98
2021-01-20 03:00:00+01:00,20.43,148.08,444.33,1007.0,0.0,50.53
2021-01-20 04:00:00+01:00,40.48,160.38,531.2,3011.8,0.0,50.29
2021-01-20 05:00:00+01:00,112.93,163.1,950.58,3011.1,0.0,49.8
2021-01-20 06:00:00+01:00,480.65,195.53,1834.38,3010.6,0.0,50.89
2021-01-20 07:00:00+01:00,597.83,189.4,2731.98,3010.9,0.0,50.94
2021-01-20 08:00:00+01:00,1549.08,245.08,3160.88,3012.4,10.49,52.19
2021-01-20 09:00:00+01:00,1747.6,271.63,3232.48,3011.5,119.55,52.12
2021-01-20 10:00:00+01:00,1159.6,290.13,3183.5,3009.3,254.42,47.92
2021-01-20 11:00:00+01:00,1196.08,285.55,2912.9,3006.7,367.66,45.17
2021-01-20 12:00:00+01:00,934.45,226.85,2705.03,3003.4,469.57,44.68
2021-01-20 13:00:00+01:00,1005.95,199.93,2598.4,2996.9,505.18,49.32
2021-01-20 14:00:00+01:00,805.23,190.45,2359.53,2988.2,519.2,47.12
2021-01-20 15:00:00+01:00,579.23,183.43,2284.23,2987.1,248.24,48.64
2021-01-20 16:00:00+01:00,531.15,192.9,2334.43,2985.1,87.85,50.89
2021-01-20 17:00:00+01:00,986.33,193.68,2449.6,2987.3,5.57,50.61
2021-01-20 18:00:00+01:00,760.65,217.3,2591.98,2990.4,0.0,49.99
2021-01-20 19:00:00+01:00,653.28,228.73,2166.48,2991.1,0.0,49.77
2021-01-20 20:00:00+01:00,312.08,177.88,1601.7,2995.7,0.0,45.86
2021-01-20 21:00:00+01:00,165.05,179.85,1449.6,2995.5,0.0,45.51
2021-01-20 22:00:00+01:00,131.38,167.4,1068.33,2998.1,0.0,45.95
2021-01-20 23:00:00+01:00,33.73,159.3,552.68,3000.2,0.0,47.94
2021-01-21 00:00:00+01:00,74.38,141.93,472.73,2999.9,0.0,47.76
2021-01-21 01:00:00+01:00,23.3,141.73,368.05,2999.1,0.0,51.31
2021-01-21 02:00:00+01:00,16.1,145.6,349.23,2999.8,0.0,48.21
2021-01-21 03:00:00+01:00,7.58,152.03,344.03,2997.2,0.0,46.03
2021-01-21 04:00:00+01:00,7.65,156.48,365.63,2997.1,0.0,47.74
2021-01-21 05:00:00+01:00,86.0,171.6,578.8,2994.9,0.0,46.94
2021-01-21 06:00:00+01:00,362.48,191.53,1556.8,2993.4,0.0,46.57
2021-01-21 07:00:00+01:00,1111.75,199.73,2809.3,2991.0,0.0,48.75
2021-01-21 08:00:00+01:00,2206.8,210.73,3216.48,2989.1,10.8,45.22
2021-01-21 09:00:00+01:00,2077.05,244.48,2748.95,2989.5,92.43,46.03
2021-01-21 10:00:00+01:00,1781.2,240.3,2690.23,2996.4,129.39,43.93
2021-01-21 11:00:00+01:00,1585.4,199.08,2852.15,2995.5,263.52,44.93
2021-01-21 12:00:00+01:00,797.28,196.93,2447.98,2988.5,418.59,45.24
2021-01-21 13:00:00+01:00,757.18,184.68,2331.83,2978.4,190.03,46.5
2021-01-21 14:00:00+01:00,883.93,177.83,2190.4,2973.1,281.15,49.35
2021-01-21 15:00:00+01:00,739.63,172.25,2337.75,2974.5,227.95,50.38
2021-01-21 16:00:00+01:00,1064.8,189.63,2427.1,2974.3,65.04,46.52
2021-01-21 17:00:00+01:00,2010.28,238.8,2619.58,2975.2,4.61,47.64
2021-01-21 18:00:00+01:00,1457.23,235.3,2915.93,2976.3,0.0,48.77
2021-01-21 19:00:00+01:00,937.8,209.3,2573.65,2977.7,0.0,46.63
2021-01-21 20:00:00+01:00,493.58,169.98,2142.53,2981.3,0.0,48.95
2021-01-21 21:00:00+01:00,85.88,170.3,1188.88,2981.8,0.0,45.27
2021-01-21 22:00:00+01:00,17.13,169.0,954.05,2981.7,0.0,46.27
2021-01-21 23:00:00+01:00,8.88,166.75,912.05,2983.1,0.0,46.04
2021-01-22 00:00:00+01:00,12.83,163.25,373.25,2981.0,0.0,43.98
2021-01-22 01:00:00+01:00,10.25,148.25,353.2,2981.1,0.0,44.77
2021-01-22 02:00:00+01:00,9.68,147.4,341.38,2979.6,0.0,46.95
2021-01-22 03:00:00+01:00,14.95,152.5,330.43,2976.0,0.0,48.01
2021-01-22 04:00:00+01:00,7.55,172.2,347.65,2974.0,0.0,47.74
2021-01-22 05:00:00+01:00,29.55,181.98,457.95,2972.6,0.0,48.6
2021-01-22 06:00:00+01:00,132.83,217.0,887.68,2970.5,0.0,49.19
2021-01-22 07:00:00+01:00,1269.6,214.35,2437.75,2968.8,0.0,48.4
2021-01-22 08:00:00+01:00,1518.03,260.83,2860.85,2975.5,14.37,48.13
2021-01-22 09:00:00+01:00,2006.58,254.8,3064.25,2979.2,129.65,38.57
2021-01-22 10:00:00+01:00,1418.15,210.8,2959.95,2979.9,286.37,38.1
2021-01-22 11:00:00+01:00,1218.58,200.73,2955.48,2977.9,531.26,30.64
2021-01-22 12:00:00+01:00,950.8,194.23,2771.88,2978.4,472.18,9.83
2021-01-22 13:00:00+01:00,1006.73,211.45,2775.1,2977.3,223.07,7.58
2021-01-22 14:00:00+01:00,756.85,217.55,2732.3,2978.2,100.61,11.36
2021-01-22 15:00:00+01:00,463.88,218.33,1906.05,2977.3,196.91,8.8
2021-01-22 16:00:00+01:00,474.53,231.88,2064.88,2976.5,73.23,7.44
2021-01-22 17:00:00+01:00,954.1,245.13,2899.6,2978.1,3.96,4.79
2021-01-22 18:00:00+01:00,1394.95,256.43,3075.4,2979.3,0.0,3.33
2021-01-22 19:00:00+01:00,924.1,237.2,2759.73,2981.8,0.0,6.03
2021-01-22 20:00:00+01:00,403.13,202.75,1198.83,2983.1,0.0,10.65
2021-01-22 21:00:00+01:00,272.03,188.35,923.93,2984.7,0.0,29.67
2021-01-22 22:00:00+01:00,41.43,187.13,575.73,2986.5,0.0,46.28
2021-01-22 23:00:00+01:00,10.15,186.65,424.33,2987.0,0.0,49.54
2021-01-23 00:00:00+01:00,65.83,188.78,349.98,2991.5,0.0,47.86
2021-01-23 01:00:00+01:00,61.2,173.08,337.5,2992.2,0.0,38.62
2021-01-23 02:00:00+01:00,63.8,172.85,339.9,2994.1,0.0,24.78
2021-01-23 03:00:00+01:00,58.8,174.48,319.93,2993.8,0.0,15.39
2021-01-23 04:00:00+01:00,47.68,179.48,329.6,2993.5,0.0,14.79
2021-01-23 05:00:00+01:00,62.75,199.8,331.25,2991.4,0.0,14.35
2021-01-23 06:00:00+01:00,59.78,213.95,402.65,2991.7,0.0,17.51
2021-01-23 07:00:00+01:00,51.8,215.2,401.1,2990.6,0.0,20.72
2021-01-23 08:00:00+01:00,111.9,213.48,524.23,2991.8,12.1,25.17
2021-01-23 09:00:00+01:00,113.85,216.85,848.93,2991.7,132.3,28.39
2021-01-23 10:00:00+01:00,87.83,216.25,1087.85,2991.8,280.19,30.33
2021-01-23 11:00:00+01:00,125.6,213.43,673.85,2991.3,464.35,31.68
2021-01-23 12:00:00+01:00,162.1,211.63,521.65,2990.6,726.52,35.77
2021-01-23 13:00:00+01:00,98.78,213.53,359.5,2988.8,462.39,38.87
2021-01-23 14:00:00+01:00,91.68,214.15,359.98,2988.7,220.42,40.77
2021-01-23 15:00:00+01:00,105.03,208.6,383.83,2989.0,140.44,34.76
2021-01-23 16:00:00+01:00,158.33,212.38,875.13,2989.8,49.67,30.47
2021-01-23 17:00:00+01:00,652.35,225.9,2494.43,2990.7,0.0,30.22
2021-01-23 18:00:00+01:00,1229.3,232.83,2927.03,2991.5,0.0,22.17
2021-01-23 19:00:00+01:00,850.0,240.7,1975.18,2991.9,0.0,26.11
2021-01-23 20:00:00+01:00,110.6,211.23,679.4,2992.7,0.0,36.98
2021-01-23 21:00:00+01:00,63.1,200.7,482.9,2994.1,0.0,42.85
2021-01-23 22:00:00+01:00,51.0,200.9,439.68,2997.0,0.0,44.29
2021-01-23 23:00:00+01:00,50.3,196.88,342.6,2996.0,0.0,40.33
2021-01-24 00:00:00+01:00,71.25,193.33,344.6,2993.5,0.0,32.38
2021-01-24 01:00:00+01:00,70.1,177.65,317.08,2992.7,0.0,30.44
2021-01-24 02:00:00+01:00,58.0,178.1,318.45,2990.8,0.0,22.14
2021-01-24 03:00:00+01:00,85.0,174.0,306.4,2993.7,0.0,21.86
2021-01-24 04:00:00+01:00,91.0,174.93,312.03,2993.5,0.0,22.15
2021-01-24 05:00:00+01:00,90.0,203.1,328.83,2993.3,0.0,25.69
2021-01-24 06:00:00+01:00,79.63,207.6,337.78,2993.8,0.0,18.37
2021-01-24 07:00:00+01:00,65.08,199.93,344.55,2995.5,0.0,12.39
2021-01-24 08:00:00+01:00,68.05,196.33,453.83,2996.1,1.31,10.09
2021-01-24 09:00:00+01:00,90.28,198.48,630.85,2997.4,50.68,17.32
2021-01-24 10:00:00+01:00,78.78,199.03,1079.23,2995.8,122.51,16.85
2021-01-24 11:00:00+01:00,83.23,195.4,1181.73,2996.5,209.32,13.41
2021-01-24 12:00:00+01:00,43.28,196.0,530.9,2994.4,383.72,16.75
2021-01-24 13:00:00+01:00,44.28,195.7,283.28,2994.4,584.5,15.35
2021-01-24 14:00:00+01:00,35.8,198.68,341.13,2994.9,544.36,12.65
2021-01-24 15:00:00+01:00,42.48,203.03,368.7,2997.6,408.14,8.03
2021-01-24 16:00:00+01:00,75.98,206.73,546.68,2995.3,124.77,11.81
2021-01-24 17:00:00+01:00,535.38,215.03,1877.0,2995.8,12.76,18.14
2021-01-24 18:00:00+01:00,1029.5,213.7,3060.25,2997.1,0.0,21.81
2021-01-24 19:00:00+01:00,1111.45,221.15,2980.35,2998.1,0.0,21.87
2021-01-24 20:00:00+01:00,484.35,200.23,1572.88,2999.7,0.0,37.59
2021-01-24 21:00:00+01:00,51.5,200.43,803.7,3001.1,0.0,36.98
2021-01-24 22:00:00+01:00,34.6,191.9,487.23,3000.2,0.0,36.28
2021-01-24 23:00:00+01:00,48.25,187.8,369.78,3001.4,0.0,34.48
2021-01-25 00:00:00+01:00,85.28,189.8,217.35,3001.8,0.0,29.91
2021-01-25 01:00:00+01:00,71.55,168.5,201.3,2998.5,0.0,26.9
2021-01-25 02:00:00+01:00,98.95,163.63,195.83,2996.5,0.0,27.73
2021-01-25 03:00:00+01:00,106.65,161.25,217.65,2995.4,0.0,31.69
2021-01-25 04:00:00+01:00,80.78,178.65,261.0,2993.9,0.0,38.2
2021-01-25 05:00:00+01:00,90.48,210.83,300.15,2989.9,0.0,41.95
2021-01-25 06:00:00+01:00,672.0,228.73,1870.65,2489.3,0.0,41.99
2021-01-25 07:00:00+01:00,2218.98,234.18,3337.98,2989.4,0.0,32.31
2021-01-25 08:00:00+01:00,2636.95,276.95,3382.48,2991.2,0.0,31.42
2021-01-25 09:00:00+01:00,2781.13,287.28,3496.23,2991.0,0.0,28.98
2021-01-25 10:00:00+01:00,2393.93,294.75,3410.8,2992.3,0.0,21.41
2021-01-25 11:00:00+01:00,1780.13,241.78,3298.3,2992.2,0.0,23.25
2021-01-25 12:00:00+01:00,1731.05,237.23,3052.7,2992.2,0.0,26.62
2021-01-25 13:00:00+01:00,1063.28,239.1,2833.33,2991.5,0.35,21.69
2021-01-25 14:00:00+01:00,762.88,243.0,2763.3,2991.9,0.0,26.67
2021-01-25 15:00:00+01:00,661.05,254.88,2392.43,2992.7,0.0,24.36
2021-01-25 16:00:00+01:00,1081.6,260.23,2721.08,2992.4,0.0,22.76
2021-01-25 17:00:00+01:00,1717.5,285.45,3348.45,2989.7,0.0,21.43
2021-01-25 18:00:00+01:00,2106.15,322.88,3517.23,2997.6,0.0,26.85
2021-01-25 19:00:00+01:00,1859.25,309.18,3232.85,3000.7,0.0,25.72
2021-01-25 20:00:00+01:00,1277.03,231.98,2844.2,3000.7,0.0,24.07
2021-01-25 21:00:00+01:00,242.2,212.05,1464.23,2997.4,0.0,17.29
2021-01-25 22:00:00+01:00,190.75,200.05,933.98,2994.9,0.0,19.94
2021-01-25 23:00:00+01:00,174.68,194.9,534.0,2994.6,0.0,19.73
2021-01-26 00:00:00+01:00,114.35,193.18,471.45,2993.1,0.0,14.97
2021-01-26 01:00:00+01:00,116.85,179.93,362.55,2993.7,0.0,16.78
2021-01-26 02:00:00+01:00,38.23,179.35,278.05,2994.8,0.0,13.05
2021-01-26 03:00:00+01:00,10.58,194.83,254.13,2997.1,0.0,10.82
2021-01-26 04:00:00+01:00,18.2,188.88,596.75,2997.1,0.0,11.7
2021-01-26 05:00:00+01:00,165.53,186.7,997.1,2995.7,0.0,12.6
2021-01-26 06:00:00+01:00,1446.95,201.35,1951.23,2994.7,0.0,14.93
2021-01-26 07:00:00+01:00,2039.85,244.93,3089.28,2995.0,0.0,13.5
2021-01-26 08:00:00+01:00,2441.28,302.33,3413.13,2995.5,0.0,12.18
2021-01-26 09:00:00+01:00,2695.55,302.6,3643.58,2998.9,0.0,8.16
2021-01-26 10:00:00+01:00,2553.53,301.05,3585.3,2996.0,0.0,10.71
2021-01-26 11:00:00+01:00,2210.9,269.03,3251.43,2994.3,0.0,11.14
2021-01-26 12:00:00+01:00,2275.28,266.23,3203.85,2989.3,2.0,9.76
2021-01-26 13:00:00+01:00,1615.03,270.75,2872.1,2994.8,7.92,10.93
2021-01-26 14:00:00+01:00,1430.98,259.98,2581.0,3002.9,1.35,7.53
2021-01-26 15:00:00+01:00,1677.23,263.78,3026.43,3003.4,0.0,5.55
2021-01-26 16:00:00+01:00,1874.28,266.55,3043.78,3003.7,0.0,5.84
2021-01-26 17:00:00+01:00,2301.28,281.8,3230.9,3005.2,0.0,4.89
2021-01-26 18:00:00+01:00,2795.5,306.8,3593.7,3005.2,0.0,3.37
2021-01-26 19:00:00+01:00,2683.55,269.65,3526.78,3005.6,0.0,2.18
2021-01-26 20:00:00+01:00,1699.85,241.35,3004.15,3007.6,0.0,2.43
2021-01-26 21:00:00+01:00,1012.63,205.0,2340.83,3008.2,0.0,2.11
2021-01-26 22:00:00+01:00,695.9,198.53,771.3,3010.0,0.0,1.98
2021-01-26 23:00:00+01:00,242.13,191.4,363.0,3010.4,0.0,4.56
2021-01-27 00:00:00+01:00,106.1,174.45,383.03,3011.2,0.0,9.03
2021-01-27 01:00:00+01:00,57.05,169.35,488.03,3010.4,0.0,14.21
2021-01-27 02:00:00+01:00,31.4,173.28,278.95,3012.8,0.0,15.47
2021-01-27 03:00:00+01:00,29.28,170.13,253.55,3012.0,0.0,16.63
2021-01-27 04:00:00+01:00,30.98,181.1,549.95,3017.1,0.0,12.3
2021-01-27 05:00:00+01:00,183.6,177.1,1364.9,3016.6,0.0,12.29
2021-01-27 06:00:00+01:00,1317.5,200.38,2598.93,3012.5,0.0,13.46
2021-01-27 07:00:00+01:00,2118.78,235.88,3181.73,3010.6,0.0,28.76
2021-01-27 08:00:00+01:00,1917.48,303.83,2892.83,3010.7,0.0,38.28
2021-01-27 09:00:00+01:00,1943.63,306.33,3065.0,3009.1,0.0,39.54
2021-01-27 10:00:00+01:00,1801.48,286.93,2714.13,3010.2,0.0,42.34
2021-01-27 11:00:00+01:00,1532.25,276.55,2845.6,3009.3,0.0,37.0
2021-01-27 12:00:00+01:00,2013.0,248.03,3248.03,3008.8,0.0,39.33
2021-01-27 13:00:00+01:00,2243.8,244.65,3173.13,3008.6,0.0,31.36
2021-01-27 14:00:00+01:00,2092.35,237.25,3161.28,3007.7,0.0,25.4
2021-01-27 15:00:00+01:00,2394.28,237.53,3127.33,3007.0,0.0,30.15
2021-01-27 16:00:00+01:00,2621.35,269.5,3406.83,3006.8,0.0,31.35
2021-01-27 17:00:00+01:00,2700.58,301.4,3476.78,3005.4,0.0,25.32
2021-01-27 18:00:00+01:00,2544.03,312.6,1378.83,2000.4,0.0,24.59
2021-01-27 19:00:00+01:00,2428.25,320.78,1352.83,2001.2,0.0,27.68
2021-01-27 20:00:00+01:00,1272.8,239.35,1228.28,2000.5,0.0,33.59
2021-01-27 21:00:00+01:00,569.05,207.78,667.78,2001.0,0.0,32.47
2021-01-27 22:00:00+01:00,317.93,198.98,383.0,2000.5,0.0,37.61
2021-01-27 23:00:00+01:00,175.4,196.63,203.03,2001.8,0.0,41.16
