,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Wind Onshore
2025-12-11 12:00:00+01:00,115.7,21.1,528.9,0.0,45.7,5.5,,456.9,24.1,2462.5,95.5,55.1,34.5,0.0
2025-12-11 13:00:00+01:00,113.3,23.6,553.9,0.0,45.8,289.6,,483.8,35.6,2458.4,95.8,55.0,21.5,0.0
2025-12-11 14:00:00+01:00,109.8,23.9,588.1,0.0,45.9,107.1,,515.3,46.3,2457.1,100.4,55.0,8.4,0.0
2025-12-11 15:00:00+01:00,107.6,24.2,573.4,0.0,46.0,86.9,,554.4,74.3,2458.7,98.0,54.3,1.2,0.1
2025-12-11 16:00:00+01:00,109.7,23.8,622.6,0.0,46.3,230.0,,572.4,101.9,2459.8,99.0,54.3,0.2,0.0
2025-12-11 17:00:00+01:00,107.3,20.7,639.0,0.0,46.2,307.4,,610.6,103.9,2460.2,99.2,55.8,0.1,0.1
2025-12-11 18:00:00+01:00,110.7,17.4,624.1,0.0,46.4,290.6,,605.1,101.9,2459.2,96.1,55.3,0.1,0.0
2025-12-11 19:00:00+01:00,110.4,17.3,610.7,0.0,46.3,251.2,,567.6,97.0,2458.1,97.1,55.4,0.1,0.0
2025-12-11 20:00:00+01:00,110.8,17.1,587.4,0.0,46.3,38.1,,566.7,50.7,2458.7,99.6,55.5,0.1,0.1
2025-12-11 21:00:00+01:00,109.9,17.0,588.3,0.0,46.3,32.5,,533.1,47.7,2459.2,97.7,55.0,0.0,0.1
2025-12-11 22:00:00+01:00,110.0,16.5,585.3,0.0,46.3,32.5,,502.5,32.5,2460.1,96.2,55.1,0.0,0.1
2025-12-11 23:00:00+01:00,113.2,16.0,582.7,0.0,46.1,30.7,,465.2,30.7,2460.7,96.3,54.9,0.0,0.1
2025-12-12 00:00:00+01:00,111.9,13.6,551.2,0.0,46.2,30.6,,352.7,30.6,2457.8,92.6,54.9,0.0,0.0
2025-12-12 01:00:00+01:00,111.6,13.3,507.7,0.0,46.2,30.4,,330.6,30.7,2460.2,94.5,53.9,0.1,0.0
2025-12-12 02:00:00+01:00,110.6,13.3,495.4,0.0,46.2,,49.9,328.0,30.7,2462.5,94.1,53.8,0.1,0.0
2025-12-12 03:00:00+01:00,111.4,13.9,521.9,0.0,46.2,,77.4,329.5,30.6,2463.4,105.9,54.2,0.1,0.0
2025-12-12 04:00:00+01:00,110.0,13.5,514.9,0.0,46.3,28.4,,317.1,30.6,2462.7,102.1,53.8,0.1,0.0
2025-12-12 05:00:00+01:00,112.2,15.5,557.4,0.0,46.5,30.6,,318.4,30.7,2462.3,98.7,53.5,0.1,0.0
2025-12-12 06:00:00+01:00,115.1,15.6,622.0,0.0,45.9,30.6,,484.3,46.4,2463.1,101.2,54.5,0.1,0.1
2025-12-12 07:00:00+01:00,109.8,15.5,630.2,0.0,45.9,30.6,,574.9,51.0,2464.3,96.5,54.3,0.3,0.0
2025-12-12 08:00:00+01:00,108.5,15.4,646.1,0.0,46.1,7.2,,590.4,41.9,2464.3,96.5,53.5,7.3,0.0
2025-12-12 09:00:00+01:00,106.4,15.4,600.1,0.0,46.1,22.5,,570.8,42.9,2464.1,96.7,53.1,24.8,0.0
2025-12-12 10:00:00+01:00,107.0,14.3,582.6,0.0,45.9,20.5,,503.1,38.9,2462.7,96.0,53.8,37.6,0.0
2025-12-12 11:00:00+01:00,107.8,14.3,597.6,0.0,46.2,20.5,,429.3,38.9,2462.3,96.3,54.6,43.9,0.0
2025-12-12 12:00:00+01:00,107.8,14.5,594.2,0.0,46.1,20.5,,425.5,38.9,2462.3,98.2,54.4,42.6,0.0
2025-12-12 13:00:00+01:00,111.7,14.9,606.4,0.0,46.2,20.7,,423.9,43.2,2463.3,98.9,55.1,33.7,0.0
2025-12-12 14:00:00+01:00,111.3,14.3,596.5,0.0,45.6,60.4,,487.6,86.1,2461.5,100.1,55.0,16.2,0.0
2025-12-12 15:00:00+01:00,113.5,14.4,575.9,0.0,46.4,60.7,,571.3,99.3,2460.5,100.1,55.3,1.9,0.0
2025-12-12 16:00:00+01:00,112.4,15.5,646.5,0.0,45.7,81.0,,563.6,123.8,2460.6,99.4,54.7,0.2,0.0
2025-12-12 17:00:00+01:00,109.1,15.4,626.0,0.0,45.6,361.4,,602.5,208.1,2459.8,98.7,56.1,0.2,0.0
2025-12-12 18:00:00+01:00,107.2,17.4,625.6,0.0,45.7,69.1,,587.2,107.3,2462.7,98.7,56.1,0.1,0.0
2025-12-12 19:00:00+01:00,108.3,17.5,641.6,0.0,46.0,65.2,,576.7,108.7,2463.4,98.3,55.5,0.1,0.0
2025-12-12 20:00:00+01:00,106.3,17.5,599.7,0.0,45.8,63.1,,460.6,91.4,2464.0,96.1,55.7,0.1,0.0
2025-12-12 21:00:00+01:00,107.4,17.5,573.7,0.0,45.2,32.1,,393.8,32.4,2466.9,98.0,54.7,0.0,0.0
2025-12-12 22:00:00+01:00,107.8,15.4,595.0,0.0,46.1,24.0,,331.4,24.0,2465.8,99.0,54.5,0.0,0.0
2025-12-12 23:00:00+01:00,112.4,15.5,610.0,0.0,46.2,24.6,,329.6,24.6,2468.1,99.3,54.6,0.1,0.0
2025-12-13 00:00:00+01:00,113.2,13.3,524.7,0.0,46.0,20.8,,314.0,25.2,2468.6,100.4,54.6,0.1,0.0
2025-12-13 01:00:00+01:00,110.3,13.2,494.7,0.0,45.9,,263.7,310.3,24.8,2468.7,100.1,54.8,0.1,0.0
2025-12-13 02:00:00+01:00,111.3,13.2,491.6,0.0,45.9,,283.9,313.9,24.7,2468.7,100.4,55.3,0.1,0.0
2025-12-13 03:00:00+01:00,110.0,13.2,495.3,0.0,45.9,,182.4,316.7,24.7,2470.2,99.2,54.9,0.1,0.0
2025-12-13 04:00:00+01:00,109.0,14.9,504.7,0.0,46.0,,181.2,316.2,24.7,2468.1,100.9,54.7,0.1,0.0
2025-12-13 05:00:00+01:00,106.4,15.9,501.0,0.0,46.0,,278.6,313.4,24.8,2468.3,101.8,54.6,0.2,0.0
2025-12-13 06:00:00+01:00,105.8,16.3,579.4,0.0,45.9,30.2,,391.3,58.6,2467.4,101.7,54.2,0.2,0.0
2025-12-13 07:00:00+01:00,105.9,15.9,554.9,0.0,45.9,24.1,,407.0,54.3,2469.1,104.9,54.1,0.3,0.0
2025-12-13 08:00:00+01:00,107.3,15.5,554.7,0.0,45.9,34.7,,466.9,64.9,2469.1,105.2,55.1,6.6,0.1
2025-12-13 09:00:00+01:00,107.0,14.4,563.2,0.0,45.9,34.8,,461.8,56.9,2469.5,105.9,55.1,20.7,0.0
2025-12-13 10:00:00+01:00,106.4,14.5,563.7,0.0,45.9,34.2,,368.2,56.4,2470.3,105.6,55.6,29.9,0.0
2025-12-13 11:00:00+01:00,106.4,15.9,563.2,0.0,45.9,37.7,,335.2,59.9,2469.6,105.7,55.9,33.1,0.0
2025-12-13 12:00:00+01:00,108.6,17.5,566.7,0.0,46.0,49.5,,332.0,71.7,2469.1,104.8,56.3,29.5,0.0
2025-12-13 13:00:00+01:00,110.0,17.6,587.6,0.0,46.0,46.3,,331.9,68.7,2470.2,104.8,56.4,18.9,0.0
2025-12-13 14:00:00+01:00,111.3,17.6,613.8,0.0,46.1,41.4,,360.0,69.9,2468.9,104.7,56.2,6.0,0.0
2025-12-13 15:00:00+01:00,110.9,17.3,562.9,0.0,46.1,41.5,,494.4,79.0,2468.9,105.2,55.1,0.6,0.0
2025-12-13 16:00:00+01:00,111.5,18.6,616.6,0.0,46.0,54.8,,587.8,98.8,2470.5,105.6,55.5,0.3,0.0
2025-12-13 17:00:00+01:00,110.3,19.1,617.8,0.0,46.0,54.8,,586.3,98.2,2469.6,105.8,55.8,0.2,0.0
2025-12-13 18:00:00+01:00,108.2,18.6,610.6,0.0,45.9,54.8,,576.7,98.2,2469.1,106.0,55.3,0.2,0.0
2025-12-13 19:00:00+01:00,104.0,18.5,564.4,0.0,45.9,49.8,,558.5,93.2,2468.0,105.7,55.4,0.2,0.0
2025-12-13 20:00:00+01:00,104.4,18.5,554.9,0.0,45.9,46.7,,441.1,85.3,2467.3,104.6,55.7,0.2,0.0
2025-12-13 21:00:00+01:00,104.7,17.3,560.9,0.0,45.9,46.7,,317.3,46.9,2467.9,101.2,56.5,0.0,0.0
2025-12-13 22:00:00+01:00,104.6,13.5,600.4,0.0,46.0,26.8,,289.5,26.8,2467.6,101.6,56.2,0.0,0.0
2025-12-13 23:00:00+01:00,106.9,13.3,592.1,0.0,45.9,26.7,,283.5,26.7,2467.4,101.8,56.2,0.0,0.0
2025-12-14 00:00:00+01:00,107.0,13.4,280.2,0.0,45.9,27.0,,364.2,27.0,2470.1,106.0,55.8,0.1,0.0
2025-12-14 01:00:00+01:00,106.0,13.3,199.4,0.0,45.9,26.7,,362.9,26.8,2470.3,106.3,55.1,0.1,0.0
2025-12-14 02:00:00+01:00,108.4,13.3,203.7,0.0,45.9,,172.3,356.6,27.6,2470.8,106.5,55.3,0.1,0.0
2025-12-14 03:00:00+01:00,106.7,13.3,200.6,0.0,45.9,,178.0,350.6,26.8,2470.0,106.7,55.6,0.1,0.0
2025-12-14 04:00:00+01:00,106.5,14.9,203.2,0.0,46.0,,177.8,343.8,26.9,2467.9,106.7,55.0,0.1,0.0
2025-12-14 05:00:00+01:00,104.6,15.4,207.3,0.0,46.1,,177.6,387.1,47.0,2467.8,105.9,54.5,0.2,0.0
2025-12-14 06:00:00+01:00,103.8,15.9,212.9,0.0,46.0,30.1,,430.2,59.9,2470.3,105.6,56.4,0.1,0.0
2025-12-14 07:00:00+01:00,106.6,16.1,206.6,0.0,46.0,34.8,,522.3,64.9,2471.0,109.2,56.6,0.2,0.0
2025-12-14 08:00:00+01:00,107.5,15.5,204.7,0.0,45.9,69.4,,518.4,99.5,2470.0,110.4,56.7,5.4,0.0
2025-12-14 09:00:00+01:00,103.1,14.5,208.9,0.0,46.1,35.0,,422.6,60.2,2470.0,110.4,56.6,16.1,0.0
2025-12-14 10:00:00+01:00,100.2,14.7,238.9,0.0,46.0,39.2,,410.7,59.5,2470.1,114.5,55.3,24.6,0.0
2025-12-14 11:00:00+01:00,100.1,15.4,247.0,0.0,46.1,43.3,,399.2,63.6,2469.4,115.2,54.4,30.4,0.0
2025-12-14 12:00:00+01:00,102.7,14.7,241.7,0.0,46.1,42.9,,386.8,63.1,2471.1,114.2,54.8,26.4,0.0
2025-12-14 13:00:00+01:00,105.3,14.6,312.4,0.0,46.1,36.8,,382.7,57.0,2471.2,112.4,54.5,17.7,0.0
2025-12-14 14:00:00+01:00,105.1,14.5,547.6,0.0,46.0,48.5,,445.6,73.8,2471.1,112.2,54.5,7.0,0.0
2025-12-14 15:00:00+01:00,104.3,15.1,609.0,0.0,46.1,46.5,,514.0,84.9,2469.1,109.8,54.1,0.9,0.0
2025-12-14 16:00:00+01:00,109.3,15.2,612.0,0.0,46.1,46.5,,513.7,89.0,2469.3,114.3,54.7,0.2,0.0
2025-12-14 17:00:00+01:00,107.6,15.6,630.4,0.0,46.0,40.1,,529.5,82.6,2469.5,114.6,55.4,0.2,0.0
2025-12-14 18:00:00+01:00,108.2,15.7,611.5,0.0,46.1,33.9,,536.7,76.4,2468.2,114.4,55.3,0.2,0.0
2025-12-14 19:00:00+01:00,105.7,15.8,626.3,0.0,46.1,40.2,,527.2,78.8,2468.2,115.1,55.6,0.2,0.0
2025-12-14 20:00:00+01:00,105.8,15.8,608.0,0.0,46.1,59.5,,518.2,87.8,2467.2,114.7,54.9,0.2,0.0
2025-12-14 21:00:00+01:00,107.0,16.2,600.8,0.0,46.0,50.7,,502.5,73.0,2467.7,109.2,55.3,0.0,0.0
2025-12-14 22:00:00+01:00,106.1,13.5,488.8,0.0,46.0,27.5,,385.4,27.6,2467.4,109.8,55.0,0.0,0.0
2025-12-14 23:00:00+01:00,107.4,13.4,206.6,0.0,46.1,26.7,,358.1,26.7,2466.9,106.9,54.9,0.0,0.0
2025-12-15 00:00:00+01:00,110.6,13.4,198.6,0.0,46.2,26.7,,270.6,26.7,2466.9,105.4,50.2,0.1,0.0
2025-12-15 01:00:00+01:00,109.4,13.4,199.6,0.0,46.2,,73.9,268.6,26.8,2467.5,103.8,48.3,0.1,0.0
2025-12-15 02:00:00+01:00,109.1,13.4,200.3,0.0,46.2,,275.0,272.1,26.8,2467.6,103.1,48.7,0.1,0.0
2025-12-15 03:00:00+01:00,108.9,13.4,203.9,0.0,46.2,,177.8,269.1,26.8,2467.5,104.6,48.7,0.1,0.0
2025-12-15 04:00:00+01:00,109.4,15.1,205.2,0.0,46.3,,178.6,264.4,24.7,2465.9,107.9,48.8,0.1,0.0
2025-12-15 05:00:00+01:00,109.4,15.9,242.5,0.0,46.4,,132.7,272.2,25.4,2467.2,112.4,48.4,0.1,0.0
2025-12-15 06:00:00+01:00,107.4,16.2,561.7,0.0,46.6,34.9,,349.4,50.7,2466.7,115.6,48.4,0.2,0.0
2025-12-15 07:00:00+01:00,108.3,17.3,605.3,0.0,46.5,40.6,,434.0,72.4,2466.3,121.7,48.3,0.3,0.0
2025-12-15 08:00:00+01:00,107.8,15.4,597.4,0.0,46.4,37.2,,429.5,67.6,2466.5,118.2,48.1,2.6,0.0
2025-12-15 09:00:00+01:00,107.7,16.8,585.2,0.0,46.5,42.0,,352.8,65.1,2467.0,124.6,47.5,10.5,0.0
2025-12-15 10:00:00+01:00,109.1,14.9,572.1,0.0,46.4,58.7,,332.3,79.1,2465.1,121.4,46.2,17.5,0.0
2025-12-15 11:00:00+01:00,108.9,16.4,569.9,0.0,46.5,56.5,,335.0,73.9,2465.4,121.1,46.2,21.8,0.0
2025-12-15 12:00:00+01:00,110.0,17.9,571.7,0.0,46.4,41.2,,328.6,61.6,2467.7,118.7,45.2,19.9,0.0
2025-12-15 13:00:00+01:00,108.7,18.1,601.0,0.0,48.4,23.7,,336.6,44.1,2467.5,122.4,45.3,13.2,0.0
2025-12-15 14:00:00+01:00,107.5,18.1,608.5,0.0,46.5,27.4,,410.8,50.4,2465.8,125.2,46.1,4.9,0.0
2025-12-15 15:00:00+01:00,107.9,18.5,595.6,0.0,46.5,77.2,,507.5,103.7,2466.0,122.4,46.6,0.6,0.0
2025-12-15 16:00:00+01:00,110.0,19.0,620.3,0.0,46.5,479.6,,545.5,184.9,2466.0,120.4,47.4,0.2,0.0
2025-12-15 17:00:00+01:00,111.5,18.7,633.7,0.0,46.3,300.5,,540.2,107.3,2465.9,117.9,54.0,0.2,0.0
2025-12-15 18:00:00+01:00,106.9,18.2,626.4,0.0,46.5,284.0,,539.6,95.7,2466.8,117.8,55.2,0.1,0.0
2025-12-15 19:00:00+01:00,105.9,17.2,616.5,0.0,46.4,274.3,,546.6,83.5,2466.8,119.1,55.7,0.1,0.0
2025-12-15 20:00:00+01:00,109.1,17.1,578.9,0.0,46.4,82.0,,456.7,85.5,2465.9,120.7,54.3,0.1,0.0
2025-12-15 21:00:00+01:00,108.3,16.9,553.3,0.0,46.3,46.9,,357.6,72.5,2467.1,115.8,56.4,0.0,0.0
2025-12-15 22:00:00+01:00,108.5,14.7,549.3,0.0,46.3,26.9,,321.6,42.3,2468.4,111.0,56.2,0.0,0.0
2025-12-15 23:00:00+01:00,108.9,16.0,557.7,0.0,46.3,26.8,,276.9,26.8,2468.7,110.9,56.7,0.0,0.0
2025-12-16 00:00:00+01:00,110.9,14.8,538.1,0.0,46.4,6.4,,280.0,6.4,2468.9,101.9,55.2,0.1,0.0
2025-12-16 01:00:00+01:00,110.7,14.8,544.1,0.0,46.3,,194.3,280.5,6.4,2475.7,101.9,55.1,0.1,0.0
2025-12-16 02:00:00+01:00,112.3,14.8,539.1,0.0,46.2,,250.4,259.6,6.3,2475.4,102.0,55.3,0.1,0.0
2025-12-16 03:00:00+01:00,112.2,14.7,540.8,0.0,46.2,,250.5,256.1,6.3,2474.8,106.5,55.4,0.1,0.0
2025-12-16 04:00:00+01:00,114.9,18.1,552.0,0.0,46.3,,250.6,266.0,6.3,2469.9,108.0,54.9,0.1,0.0
2025-12-16 05:00:00+01:00,111.1,18.4,582.0,0.0,46.6,,102.7,267.2,6.4,2466.2,114.1,53.4,0.2,0.0
2025-12-16 06:00:00+01:00,114.0,18.4,605.8,0.0,46.8,6.3,,339.7,25.0,2466.5,117.0,55.9,0.2,0.0
2025-12-16 07:00:00+01:00,91.9,18.8,632.3,0.0,46.7,6.3,,425.5,35.3,2466.3,117.1,56.0,0.8,0.0
2025-12-16 08:00:00+01:00,90.0,19.4,650.6,0.0,46.7,6.3,,432.0,34.7,2465.6,115.5,55.7,9.4,0.0
2025-12-16 09:00:00+01:00,85.9,19.3,640.3,0.0,46.7,37.7,,410.6,66.8,2463.9,112.5,54.8,22.8,0.0
2025-12-16 10:00:00+01:00,87.7,19.3,615.4,0.0,46.8,36.4,,350.7,61.9,2464.1,113.1,54.8,36.2,0.0
2025-12-16 11:00:00+01:00,87.9,19.2,601.9,0.0,46.9,47.3,,298.5,67.7,2464.7,113.2,54.7,47.4,0.0
2025-12-16 12:00:00+01:00,90.1,18.4,593.0,0.0,46.8,25.0,,278.7,45.4,2465.3,112.9,54.3,56.4,0.0
2025-12-16 13:00:00+01:00,89.2,18.1,615.6,0.0,46.9,38.2,,312.4,58.6,2465.2,111.1,54.8,45.3,0.0
2025-12-16 14:00:00+01:00,90.5,18.1,618.6,0.0,46.9,165.3,,388.4,55.9,2465.6,114.4,55.8,18.9,0.0
2025-12-16 15:00:00+01:00,91.6,18.3,636.6,0.0,50.3,152.7,,459.0,101.4,2465.0,114.5,55.3,1.9,0.0
2025-12-16 16:00:00+01:00,90.4,18.2,631.4,0.0,60.8,359.5,,495.6,118.4,2465.3,118.4,55.1,0.3,0.0
2025-12-16 17:00:00+01:00,90.3,18.2,643.6,0.0,69.1,357.8,,502.1,118.2,2464.5,118.6,55.7,0.2,0.0
2025-12-16 18:00:00+01:00,90.3,18.3,639.3,0.0,70.5,332.5,,506.9,94.0,2464.9,119.7,55.9,0.2,0.0
2025-12-16 19:00:00+01:00,91.5,18.3,622.2,0.0,73.5,284.3,,495.1,91.3,2464.7,120.7,54.8,0.1,0.0
2025-12-16 20:00:00+01:00,92.4,18.2,620.9,0.0,73.2,52.0,,387.3,75.3,2465.5,120.6,54.8,0.1,0.0
2025-12-16 21:00:00+01:00,92.9,18.3,631.0,0.0,72.9,6.4,,373.0,24.8,2465.6,116.0,56.2,0.0,0.0
2025-12-16 22:00:00+01:00,93.0,14.8,554.6,0.0,72.3,6.2,,287.0,19.4,2466.2,114.2,53.5,0.0,0.0
2025-12-16 23:00:00+01:00,93.1,14.6,553.2,0.0,71.0,,88.6,277.5,6.2,2468.2,111.0,50.8,0.0,0.0
2025-12-17 00:00:00+01:00,94.6,15.4,511.2,0.0,70.8,5.9,,295.2,6.3,2468.7,115.3,50.3,0.1,0.0
2025-12-17 01:00:00+01:00,91.4,15.3,484.5,0.0,70.8,,298.7,298.2,6.2,2475.7,114.8,49.7,0.1,0.0
2025-12-17 02:00:00+01:00,91.0,15.3,484.7,0.0,70.9,,355.3,301.8,6.2,2477.2,114.2,48.9,0.1,0.0
2025-12-17 03:00:00+01:00,96.6,16.3,483.8,0.0,71.0,,302.8,302.4,6.2,2477.7,115.2,48.0,0.1,0.0
2025-12-17 04:00:00+01:00,95.8,18.6,491.8,0.0,70.7,,250.5,305.9,6.2,2472.4,114.2,48.0,0.1,0.0
2025-12-17 05:00:00+01:00,98.0,18.6,509.7,0.0,71.5,0.3,,301.0,6.3,2467.3,113.9,48.4,0.1,0.0
2025-12-17 06:00:00+01:00,97.8,19.4,579.8,0.0,71.8,98.6,,400.2,25.0,2467.2,119.1,48.4,0.2,0.0
2025-12-17 07:00:00+01:00,94.3,20.3,580.3,0.0,72.3,208.0,,445.4,65.2,2467.4,117.6,48.9,0.7,0.0
2025-12-17 08:00:00+01:00,57.1,19.7,582.2,0.0,72.2,122.8,,444.8,65.3,2465.2,116.3,49.6,17.7,0.0
2025-12-17 09:00:00+01:00,53.9,19.7,577.5,0.0,71.8,11.2,,442.4,29.6,2465.2,110.8,48.4,50.3,0.0
2025-12-17 10:00:00+01:00,53.2,19.1,566.8,0.0,71.4,6.1,,384.2,24.4,2465.5,111.8,48.7,83.4,0.0
2025-12-17 11:00:00+01:00,65.6,18.1,556.8,0.0,71.1,,11.0,378.3,25.9,2467.0,111.0,53.1,91.9,0.0
2025-12-17 12:00:00+01:00,87.3,18.1,567.3,0.0,71.0,,0.9,380.2,21.4,2465.8,107.1,55.4,76.6,0.0
2025-12-17 13:00:00+01:00,91.2,17.9,624.7,0.0,71.2,6.1,,378.2,21.7,2464.3,105.7,54.6,52.0,0.0
2025-12-17 14:00:00+01:00,100.0,18.0,641.7,0.0,71.4,26.6,,429.1,55.0,2465.3,105.5,54.2,25.4,0.0
2025-12-17 15:00:00+01:00,98.0,18.1,610.9,0.0,71.6,188.3,,467.5,93.4,2464.3,104.6,54.4,2.8,0.0
2025-12-17 16:00:00+01:00,91.7,17.0,577.0,0.0,71.5,140.4,,463.6,134.2,2464.3,105.7,54.5,0.2,0.0
2025-12-17 17:00:00+01:00,91.3,18.5,606.1,0.0,71.5,183.4,,482.8,132.7,2466.1,106.9,55.1,0.2,0.0
2025-12-17 18:00:00+01:00,92.2,18.4,623.4,0.0,71.5,211.1,,499.1,158.0,2464.5,106.4,54.9,0.2,0.0
2025-12-17 19:00:00+01:00,94.0,18.0,606.1,0.0,71.7,61.7,,463.9,85.1,2464.4,108.3,54.9,0.1,0.0
2025-12-17 20:00:00+01:00,90.9,18.1,587.4,0.0,72.0,55.1,,397.6,73.3,2466.1,106.2,55.3,0.2,0.0
2025-12-17 21:00:00+01:00,90.7,16.5,584.3,0.0,71.8,6.5,,340.4,6.6,2466.4,101.7,55.0,0.1,0.0
2025-12-17 22:00:00+01:00,93.0,14.8,570.8,0.0,70.2,6.2,,308.5,6.2,2465.1,96.8,54.6,0.1,0.0
2025-12-17 23:00:00+01:00,94.7,14.8,558.4,0.0,69.1,,145.2,300.1,6.2,2465.2,97.0,55.0,0.1,0.0
2025-12-18 00:00:00+01:00,94.2,15.3,467.9,0.0,69.6,,5.9,307.0,0.1,2466.2,96.0,53.9,0.1,0.0
2025-12-18 01:00:00+01:00,94.8,15.5,446.9,0.0,70.5,,102.7,302.0,0.0,2466.2,97.9,53.8,0.1,0.0
2025-12-18 02:00:00+01:00,91.7,15.9,449.6,0.0,69.4,,205.0,300.4,0.0,2466.6,99.5,54.1,0.1,0.0
2025-12-18 03:00:00+01:00,93.2,15.3,442.9,0.0,70.6,,257.8,296.9,0.1,2466.4,99.0,53.7,0.1,0.0
2025-12-18 04:00:00+01:00,92.5,16.4,426.1,0.0,71.5,,105.1,297.3,0.0,2464.1,100.5,53.1,0.2,0.0
2025-12-18 05:00:00+01:00,91.7,18.0,474.2,0.0,71.8,,106.7,302.5,0.1,2464.4,101.0,52.3,0.2,0.0
2025-12-18 06:00:00+01:00,94.1,19.0,559.3,0.0,71.5,0.1,,425.6,23.6,2464.4,101.4,54.1,0.2,0.0
2025-12-18 07:00:00+01:00,95.9,19.1,569.5,0.0,71.3,121.4,,535.6,114.8,2465.8,102.1,53.3,0.5,0.0
2025-12-18 08:00:00+01:00,97.7,19.0,567.7,0.0,73.2,171.2,,538.0,114.8,2466.0,102.1,53.7,7.7,0.0
2025-12-18 09:00:00+01:00,100.2,18.9,518.5,0.0,73.6,131.9,,439.1,64.5,2466.2,100.3,52.3,21.2,0.0
2025-12-18 10:00:00+01:00,98.5,18.4,501.6,0.0,73.4,0.7,,367.5,20.0,2466.5,100.9,52.8,35.4,0.0
2025-12-18 11:00:00+01:00,98.7,18.0,453.9,0.0,73.1,0.0,,357.2,19.2,2467.1,98.9,53.8,47.7,0.0
2025-12-18 12:00:00+01:00,95.7,18.1,496.2,0.0,73.1,0.0,,357.5,19.2,2465.9,96.8,53.1,51.5,0.0
2025-12-18 13:00:00+01:00,95.3,18.0,503.0,0.0,73.1,20.5,,352.8,39.7,2466.3,98.2,53.8,40.5,0.0
2025-12-18 14:00:00+01:00,96.3,18.0,523.5,0.0,73.4,20.7,,449.2,44.3,2464.6,98.2,50.4,19.1,0.0
2025-12-18 15:00:00+01:00,96.4,18.0,521.9,0.0,73.3,96.4,,507.6,134.7,2463.7,98.1,50.9,2.6,0.1
2025-12-18 16:00:00+01:00,95.1,18.1,552.9,0.0,73.2,307.8,,541.8,166.6,2464.5,98.7,51.8,0.2,0.1
2025-12-18 17:00:00+01:00,92.7,18.6,573.4,0.0,72.9,264.8,,541.4,164.6,2465.4,97.6,51.9,0.1,0.1
2025-12-18 18:00:00+01:00,93.4,18.5,561.7,0.0,73.0,364.9,,545.2,138.1,2463.5,98.0,51.0,0.2,0.2
2025-12-18 19:00:00+01:00,93.0,18.4,543.3,0.0,72.8,177.8,,533.0,59.6,2462.5,98.8,50.9,0.1,0.4
2025-12-18 20:00:00+01:00,92.1,18.5,500.5,0.0,72.9,132.1,,448.7,54.7,2461.1,98.1,51.1,0.1,0.4
2025-12-18 21:00:00+01:00,91.6,16.5,519.1,0.0,73.0,0.3,,280.6,0.3,2460.9,98.1,51.5,0.1,1.0
2025-12-18 22:00:00+01:00,93.1,14.7,508.0,0.0,72.8,,99.0,279.9,0.0,2461.4,96.2,51.0,0.1,0.7
2025-12-18 23:00:00+01:00,94.0,14.7,419.7,0.0,72.5,,257.4,272.3,0.0,2462.9,96.5,50.8,0.0,0.9
2025-12-19 00:00:00+01:00,92.1,15.8,242.4,0.0,72.7,,308.5,249.1,0.0,2461.9,98.4,51.1,0.1,1.0
2025-12-19 01:00:00+01:00,92.5,15.7,145.8,0.0,72.7,,308.0,247.2,0.0,2462.6,99.8,50.5,0.1,0.7
2025-12-19 02:00:00+01:00,94.1,15.7,142.9,0.0,72.5,,307.6,242.3,0.0,2461.8,101.1,50.6,0.1,0.8
2025-12-19 03:00:00+01:00,92.0,15.8,143.5,0.0,72.4,,205.3,237.2,0.0,2461.7,101.1,50.6,0.1,1.0
2025-12-19 04:00:00+01:00,96.2,16.5,145.4,0.0,72.5,,204.2,239.7,0.0,2460.2,102.1,50.5,0.1,1.1
2025-12-19 05:00:00+01:00,94.3,17.9,172.9,0.0,72.3,,153.4,240.6,0.1,2460.4,102.4,49.8,0.1,0.9
2025-12-19 06:00:00+01:00,94.9,18.6,474.6,0.0,72.4,,51.3,287.0,19.2,2461.2,103.7,50.6,0.1,0.9
2025-12-19 07:00:00+01:00,98.7,19.1,530.7,0.0,72.5,40.8,,352.2,78.7,2461.1,102.8,50.3,0.2,0.8
2025-12-19 08:00:00+01:00,99.1,19.0,520.7,0.0,71.6,40.9,,436.0,78.4,2459.2,102.6,50.5,2.5,0.4
2025-12-19 09:00:00+01:00,102.5,17.7,453.9,0.0,71.6,40.8,,419.3,75.7,2461.7,102.0,50.8,9.7,0.2
2025-12-19 10:00:00+01:00,99.8,16.6,491.3,0.0,71.7,11.4,,318.9,20.8,2463.7,98.7,54.2,14.1,0.2
2025-12-19 11:00:00+01:00,102.5,16.1,526.1,0.0,71.1,,2.9,271.0,16.6,2463.5,97.4,55.5,17.0,0.2
2025-12-19 12:00:00+01:00,98.5,17.1,572.9,0.0,70.4,,13.1,290.6,18.2,2462.4,100.9,56.1,18.7,0.1
2025-12-19 13:00:00+01:00,96.5,17.6,557.8,0.0,70.3,20.5,,289.5,39.6,2459.9,101.2,56.2,16.2,0.0
2025-12-19 14:00:00+01:00,100.7,17.8,566.1,0.0,69.9,20.6,,397.8,49.1,2459.6,101.1,57.2,7.3,0.0
