,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2025-06-14 00:00:00+03:00,0.0,4227.0,0.0,107.0,406.0,0.0,1375.0
2025-06-14 01:00:00+03:00,0.0,4273.0,0.0,0.0,107.0,0.0,1395.0
2025-06-14 02:00:00+03:00,0.0,3691.0,0.0,0.0,86.0,0.0,1440.0
2025-06-14 03:00:00+03:00,0.0,2804.0,0.0,0.0,88.0,0.0,1343.0
2025-06-14 04:00:00+03:00,0.0,2512.0,0.0,0.0,91.0,0.0,1293.0
2025-06-14 05:00:00+03:00,0.0,2608.0,0.0,0.0,153.0,0.0,1380.0
2025-06-14 06:00:00+03:00,0.0,2510.0,0.0,24.0,272.0,152.0,1558.0
2025-06-14 07:00:00+03:00,0.0,2273.0,0.0,101.0,355.0,875.0,1554.0
2025-06-14 08:00:00+03:00,0.0,1799.0,0.0,68.0,340.0,2243.0,1440.0
2025-06-14 09:00:00+03:00,0.0,963.0,0.0,0.0,181.0,3611.0,1398.0
2025-06-14 10:00:00+03:00,0.0,922.0,0.0,0.0,99.0,3650.0,917.0
2025-06-14 11:00:00+03:00,0.0,1020.0,0.0,0.0,60.0,3674.0,770.0
2025-06-14 12:00:00+03:00,0.0,984.0,0.0,0.0,47.0,3852.0,720.0
2025-06-14 13:00:00+03:00,0.0,943.0,0.0,0.0,48.0,4006.0,775.0
2025-06-14 14:00:00+03:00,0.0,998.0,0.0,0.0,47.0,3941.0,747.0
2025-06-14 15:00:00+03:00,0.0,949.0,0.0,0.0,46.0,3906.0,690.0
2025-06-14 16:00:00+03:00,0.0,981.0,0.0,0.0,46.0,3669.0,764.0
2025-06-14 17:00:00+03:00,0.0,1196.0,0.0,0.0,57.0,3372.0,918.0
2025-06-14 18:00:00+03:00,0.0,2003.0,0.0,389.0,251.0,2160.0,932.0
2025-06-14 19:00:00+03:00,0.0,3335.0,0.0,688.0,1068.0,852.0,782.0
2025-06-14 20:00:00+03:00,0.0,4148.0,0.0,653.0,1532.0,153.0,840.0
2025-06-14 21:00:00+03:00,0.0,4447.0,0.0,690.0,1365.0,0.0,993.0
2025-06-14 22:00:00+03:00,1.0,4419.0,0.0,673.0,1333.0,0.0,1001.0
2025-06-14 23:00:00+03:00,0.0,4026.0,0.0,480.0,720.0,0.0,964.0
2025-06-15 00:00:00+03:00,0.0,3856.0,0.0,197.0,440.0,0.0,962.0
2025-06-15 01:00:00+03:00,0.0,3982.0,0.0,33.0,196.0,0.0,940.0
2025-06-15 02:00:00+03:00,0.0,3351.0,0.0,33.0,93.0,0.0,951.0
2025-06-15 03:00:00+03:00,0.0,3217.0,0.0,33.0,86.0,0.0,1020.0
2025-06-15 04:00:00+03:00,0.0,2901.0,0.0,33.0,89.0,0.0,1089.0
2025-06-15 05:00:00+03:00,0.0,2702.0,0.0,33.0,142.0,0.0,1099.0
2025-06-15 06:00:00+03:00,0.0,2332.0,0.0,48.0,203.0,151.0,1096.0
2025-06-15 07:00:00+03:00,0.0,1909.0,0.0,125.0,261.0,884.0,999.0
2025-06-15 08:00:00+03:00,0.0,1245.0,0.0,68.0,233.0,2286.0,936.0
2025-06-15 09:00:00+03:00,0.0,878.0,0.0,0.0,102.0,3331.0,756.0
2025-06-15 10:00:00+03:00,0.0,912.0,0.0,0.0,96.0,3393.0,520.0
2025-06-15 11:00:00+03:00,0.0,894.0,0.0,0.0,55.0,2902.0,334.0
2025-06-15 12:00:00+03:00,0.0,877.0,0.0,0.0,43.0,3059.0,315.0
2025-06-15 13:00:00+03:00,0.0,889.0,0.0,0.0,43.0,3022.0,277.0
2025-06-15 14:00:00+03:00,0.0,891.0,0.0,0.0,43.0,2864.0,243.0
2025-06-15 15:00:00+03:00,0.0,902.0,0.0,0.0,44.0,2725.0,263.0
2025-06-15 16:00:00+03:00,0.0,939.0,0.0,0.0,48.0,2633.0,344.0
2025-06-15 17:00:00+03:00,0.0,1176.0,0.0,0.0,48.0,2699.0,467.0
2025-06-15 18:00:00+03:00,0.0,1675.0,0.0,28.0,103.0,2100.0,803.0
2025-06-15 19:00:00+03:00,0.0,2697.0,0.0,517.0,653.0,856.0,873.0
2025-06-15 20:00:00+03:00,0.0,3298.0,0.0,655.0,1323.0,152.0,840.0
2025-06-15 21:00:00+03:00,0.0,3478.0,0.0,655.0,1373.0,0.0,727.0
2025-06-15 22:00:00+03:00,0.0,3620.0,0.0,636.0,1331.0,0.0,616.0
2025-06-15 23:00:00+03:00,0.0,3211.0,0.0,648.0,841.0,0.0,500.0
2025-06-16 00:00:00+03:00,0.0,3209.0,0.0,421.0,344.0,0.0,341.0
2025-06-16 01:00:00+03:00,0.0,3696.0,0.0,51.0,106.0,0.0,307.0
2025-06-16 02:00:00+03:00,0.0,3344.0,0.0,0.0,156.0,0.0,300.0
2025-06-16 03:00:00+03:00,0.0,3181.0,0.0,0.0,96.0,0.0,301.0
2025-06-16 04:00:00+03:00,0.0,3113.0,0.0,0.0,90.0,0.0,342.0
2025-06-16 05:00:00+03:00,0.0,3071.0,0.0,0.0,132.0,0.0,400.0
2025-06-16 06:00:00+03:00,0.0,3273.0,0.0,82.0,206.0,147.0,438.0
2025-06-16 07:00:00+03:00,0.0,3476.0,0.0,223.0,338.0,877.0,451.0
2025-06-16 08:00:00+03:00,0.0,3414.0,0.0,222.0,306.0,2277.0,384.0
2025-06-16 09:00:00+03:00,0.0,2468.0,0.0,110.0,149.0,3691.0,448.0
2025-06-16 10:00:00+03:00,0.0,1603.0,0.0,0.0,132.0,4791.0,591.0
2025-06-16 11:00:00+03:00,0.0,1354.0,0.0,0.0,60.0,5491.0,695.0
2025-06-16 12:00:00+03:00,0.0,1044.0,0.0,0.0,48.0,5093.0,553.0
2025-06-16 13:00:00+03:00,0.0,1024.0,0.0,0.0,46.0,5221.0,595.0
2025-06-16 14:00:00+03:00,0.0,1021.0,0.0,0.0,49.0,5248.0,636.0
2025-06-16 15:00:00+03:00,0.0,1027.0,0.0,0.0,48.0,5204.0,740.0
2025-06-16 16:00:00+03:00,0.0,1312.0,0.0,0.0,49.0,4668.0,1160.0
2025-06-16 17:00:00+03:00,0.0,2009.0,0.0,0.0,90.0,3587.0,1159.0
2025-06-16 18:00:00+03:00,0.0,3275.0,0.0,181.0,169.0,2219.0,1078.0
2025-06-16 19:00:00+03:00,0.0,3867.0,0.0,550.0,604.0,861.0,1019.0
2025-06-16 20:00:00+03:00,0.0,4511.0,0.0,666.0,1282.0,154.0,967.0
2025-06-16 21:00:00+03:00,0.0,4827.0,0.0,662.0,1407.0,0.0,975.0
2025-06-16 22:00:00+03:00,0.0,4697.0,0.0,582.0,1265.0,0.0,884.0
2025-06-16 23:00:00+03:00,0.0,4792.0,0.0,293.0,792.0,0.0,721.0
2025-06-17 00:00:00+03:00,0.0,4441.0,0.0,51.0,442.0,0.0,676.0
2025-06-17 01:00:00+03:00,0.0,4350.0,0.0,31.0,148.0,0.0,737.0
2025-06-17 02:00:00+03:00,0.0,3941.0,0.0,31.0,97.0,0.0,860.0
2025-06-17 03:00:00+03:00,0.0,3966.0,0.0,31.0,87.0,0.0,908.0
2025-06-17 04:00:00+03:00,0.0,3951.0,0.0,31.0,87.0,0.0,883.0
2025-06-17 05:00:00+03:00,0.0,4031.0,0.0,31.0,139.0,0.0,942.0
2025-06-17 06:00:00+03:00,0.0,4012.0,0.0,104.0,214.0,146.0,1026.0
2025-06-17 07:00:00+03:00,0.0,4082.0,0.0,130.0,352.0,864.0,1012.0
2025-06-17 08:00:00+03:00,0.0,3545.0,0.0,110.0,286.0,2250.0,1005.0
2025-06-17 09:00:00+03:00,0.0,2727.0,0.0,0.0,146.0,3684.0,1040.0
2025-06-17 10:00:00+03:00,0.0,1723.0,0.0,0.0,132.0,4727.0,1187.0
2025-06-17 11:00:00+03:00,0.0,1035.0,0.0,0.0,83.0,5069.0,1062.0
2025-06-17 12:00:00+03:00,0.0,1026.0,0.0,0.0,72.0,4710.0,864.0
2025-06-17 13:00:00+03:00,0.0,1025.0,0.0,0.0,70.0,4778.0,848.0
2025-06-17 14:00:00+03:00,0.0,1031.0,0.0,0.0,69.0,4679.0,843.0
2025-06-17 15:00:00+03:00,0.0,1067.0,0.0,0.0,70.0,4551.0,868.0
2025-06-17 16:00:00+03:00,0.0,1338.0,0.0,0.0,71.0,4342.0,1078.0
2025-06-17 17:00:00+03:00,0.0,2029.0,0.0,23.0,72.0,3366.0,1283.0
2025-06-17 18:00:00+03:00,0.0,3112.0,0.0,485.0,142.0,2055.0,1276.0
2025-06-17 19:00:00+03:00,0.0,4035.0,0.0,584.0,513.0,815.0,1276.0
2025-06-17 20:00:00+03:00,0.0,4606.0,0.0,629.0,1227.0,133.0,1256.0
2025-06-17 21:00:00+03:00,0.0,4686.0,0.0,646.0,1444.0,0.0,1129.0
2025-06-17 22:00:00+03:00,0.0,4754.0,0.0,554.0,1386.0,0.0,973.0
2025-06-17 23:00:00+03:00,0.0,4702.0,0.0,357.0,926.0,0.0,912.0
2025-06-18 00:00:00+03:00,0.0,4524.0,0.0,61.0,510.0,0.0,856.0
2025-06-18 01:00:00+03:00,0.0,4597.0,0.0,34.0,265.0,0.0,874.0
2025-06-18 02:00:00+03:00,0.0,4471.0,0.0,31.0,161.0,0.0,965.0
2025-06-18 03:00:00+03:00,0.0,4308.0,0.0,31.0,161.0,0.0,1095.0
2025-06-18 04:00:00+03:00,0.0,4188.0,0.0,31.0,187.0,0.0,1135.0
2025-06-18 05:00:00+03:00,0.0,4258.0,0.0,30.0,239.0,0.0,1209.0
2025-06-18 06:00:00+03:00,0.0,4187.0,0.0,109.0,261.0,157.0,1310.0
2025-06-18 07:00:00+03:00,0.0,4071.0,0.0,129.0,328.0,854.0,1319.0
2025-06-18 08:00:00+03:00,1.0,3407.0,0.0,86.0,322.0,2204.0,1321.0
2025-06-18 09:00:00+03:00,1.0,2435.0,0.0,0.0,175.0,3595.0,1381.0
2025-06-18 10:00:00+03:00,1.0,1569.0,0.0,0.0,171.0,4697.0,1524.0
2025-06-18 11:00:00+03:00,0.0,1206.0,0.0,0.0,126.0,5337.0,1574.0
2025-06-18 12:00:00+03:00,0.0,1276.0,0.0,0.0,94.0,4650.0,1153.0
2025-06-18 13:00:00+03:00,0.0,1294.0,0.0,0.0,48.0,4714.0,1205.0
2025-06-18 14:00:00+03:00,0.0,1346.0,0.0,0.0,48.0,4554.0,1230.0
2025-06-18 15:00:00+03:00,0.0,1332.0,0.0,0.0,49.0,4235.0,1354.0
2025-06-18 16:00:00+03:00,0.0,1504.0,0.0,0.0,53.0,3780.0,1725.0
2025-06-18 17:00:00+03:00,0.0,2517.0,0.0,109.0,218.0,2920.0,1840.0
2025-06-18 18:00:00+03:00,0.0,3362.0,0.0,439.0,436.0,1818.0,1801.0
2025-06-18 19:00:00+03:00,1.0,4043.0,0.0,487.0,1045.0,754.0,1703.0
2025-06-18 20:00:00+03:00,1.0,4491.0,0.0,614.0,1412.0,128.0,1527.0
2025-06-18 21:00:00+03:00,1.0,4542.0,0.0,650.0,1508.0,0.0,1481.0
2025-06-18 22:00:00+03:00,1.0,4525.0,0.0,551.0,1359.0,0.0,1506.0
2025-06-18 23:00:00+03:00,1.0,4788.0,0.0,295.0,643.0,0.0,1501.0
2025-06-19 00:00:00+03:00,0.0,4550.0,0.0,33.0,595.0,0.0,1518.0
2025-06-19 01:00:00+03:00,0.0,4553.0,0.0,32.0,522.0,0.0,1614.0
2025-06-19 02:00:00+03:00,0.0,4456.0,0.0,32.0,373.0,0.0,1835.0
2025-06-19 03:00:00+03:00,0.0,4070.0,0.0,32.0,98.0,0.0,1923.0
2025-06-19 04:00:00+03:00,0.0,4030.0,0.0,32.0,97.0,0.0,1908.0
2025-06-19 05:00:00+03:00,0.0,3848.0,0.0,32.0,146.0,0.0,1965.0
2025-06-19 06:00:00+03:00,0.0,3837.0,0.0,109.0,177.0,148.0,2016.0
2025-06-19 07:00:00+03:00,0.0,3474.0,0.0,221.0,270.0,837.0,2052.0
2025-06-19 08:00:00+03:00,0.0,2883.0,0.0,151.0,257.0,2173.0,2055.0
2025-06-19 09:00:00+03:00,0.0,2468.0,0.0,35.0,124.0,3571.0,1929.0
2025-06-19 10:00:00+03:00,0.0,1619.0,0.0,0.0,87.0,4678.0,1711.0
2025-06-19 11:00:00+03:00,0.0,1095.0,0.0,0.0,74.0,5391.0,1481.0
2025-06-19 12:00:00+03:00,0.0,1406.0,0.0,0.0,61.0,4778.0,1011.0
2025-06-19 13:00:00+03:00,0.0,1338.0,0.0,0.0,61.0,5093.0,981.0
2025-06-19 14:00:00+03:00,0.0,1423.0,0.0,0.0,61.0,5055.0,921.0
2025-06-19 15:00:00+03:00,0.0,1464.0,0.0,0.0,60.0,4721.0,1069.0
2025-06-19 16:00:00+03:00,0.0,1803.0,0.0,0.0,73.0,4108.0,986.0
2025-06-19 17:00:00+03:00,0.0,2964.0,0.0,218.0,225.0,3097.0,815.0
2025-06-19 18:00:00+03:00,0.0,4011.0,0.0,336.0,469.0,1924.0,656.0
2025-06-19 19:00:00+03:00,0.0,4532.0,0.0,503.0,1166.0,764.0,541.0
2025-06-19 20:00:00+03:00,0.0,4825.0,0.0,582.0,1564.0,119.0,502.0
2025-06-19 21:00:00+03:00,0.0,4743.0,0.0,588.0,1549.0,0.0,446.0
2025-06-19 22:00:00+03:00,0.0,4766.0,0.0,475.0,1570.0,0.0,391.0
2025-06-19 23:00:00+03:00,0.0,4792.0,0.0,93.0,1175.0,0.0,308.0
2025-06-20 00:00:00+03:00,0.0,4769.0,0.0,1.0,747.0,0.0,203.0
2025-06-20 01:00:00+03:00,0.0,4812.0,0.0,0.0,360.0,0.0,166.0
2025-06-20 02:00:00+03:00,0.0,4670.0,0.0,0.0,337.0,0.0,178.0
2025-06-20 03:00:00+03:00,0.0,4402.0,0.0,0.0,246.0,0.0,229.0
2025-06-20 04:00:00+03:00,0.0,4298.0,0.0,0.0,197.0,0.0,313.0
2025-06-20 05:00:00+03:00,0.0,4139.0,0.0,0.0,218.0,0.0,417.0
2025-06-20 06:00:00+03:00,0.0,3936.0,0.0,20.0,354.0,141.0,496.0
2025-06-20 07:00:00+03:00,0.0,3675.0,0.0,109.0,415.0,820.0,467.0
2025-06-20 08:00:00+03:00,0.0,3534.0,0.0,130.0,333.0,2099.0,411.0
2025-06-20 09:00:00+03:00,0.0,3073.0,0.0,26.0,177.0,3414.0,360.0
2025-06-20 10:00:00+03:00,0.0,1778.0,0.0,0.0,147.0,4477.0,353.0
2025-06-20 11:00:00+03:00,0.0,1262.0,0.0,0.0,118.0,5209.0,376.0
2025-06-20 12:00:00+03:00,0.0,1167.0,0.0,0.0,60.0,5403.0,382.0
2025-06-20 13:00:00+03:00,0.0,1211.0,0.0,0.0,60.0,5268.0,411.0
2025-06-20 14:00:00+03:00,0.0,1717.0,0.0,0.0,174.0,4004.0,508.0
2025-06-20 15:00:00+03:00,0.0,1685.0,0.0,0.0,522.0,3244.0,750.0
2025-06-20 16:00:00+03:00,0.0,2126.0,0.0,0.0,464.0,2719.0,761.0
2025-06-20 17:00:00+03:00,0.0,2562.0,0.0,0.0,306.0,2296.0,803.0
2025-06-20 18:00:00+03:00,0.0,3063.0,0.0,230.0,296.0,1434.0,781.0
2025-06-20 19:00:00+03:00,0.0,3591.0,0.0,567.0,967.0,633.0,878.0
2025-06-20 20:00:00+03:00,0.0,3772.0,0.0,468.0,1370.0,129.0,1171.0
2025-06-20 21:00:00+03:00,0.0,4149.0,0.0,455.0,1415.0,0.0,1184.0
2025-06-20 22:00:00+03:00,0.0,4270.0,0.0,418.0,1360.0,0.0,994.0
2025-06-20 23:00:00+03:00,0.0,4223.0,0.0,163.0,904.0,0.0,769.0
2025-06-21 00:00:00+03:00,0.0,4361.0,0.0,1.0,485.0,0.0,677.0
2025-06-21 01:00:00+03:00,0.0,4205.0,0.0,0.0,306.0,0.0,822.0
2025-06-21 02:00:00+03:00,0.0,4045.0,0.0,0.0,212.0,0.0,940.0
2025-06-21 03:00:00+03:00,0.0,3903.0,0.0,0.0,59.0,0.0,1079.0
2025-06-21 04:00:00+03:00,0.0,3975.0,0.0,0.0,59.0,0.0,1386.0
2025-06-21 05:00:00+03:00,0.0,3857.0,0.0,0.0,107.0,0.0,1520.0
2025-06-21 06:00:00+03:00,0.0,3514.0,0.0,0.0,141.0,130.0,1725.0
2025-06-21 07:00:00+03:00,0.0,2954.0,0.0,0.0,179.0,778.0,1824.0
2025-06-21 08:00:00+03:00,0.0,2243.0,0.0,0.0,158.0,1894.0,1846.0
2025-06-21 09:00:00+03:00,0.0,1484.0,0.0,0.0,56.0,3251.0,1812.0
2025-06-21 10:00:00+03:00,0.0,907.0,0.0,0.0,56.0,3480.0,1230.0
2025-06-21 11:00:00+03:00,0.0,943.0,0.0,0.0,52.0,3371.0,927.0
2025-06-21 12:00:00+03:00,0.0,927.0,0.0,0.0,39.0,3449.0,1058.0
2025-06-21 13:00:00+03:00,0.0,919.0,0.0,0.0,39.0,3534.0,1116.0
2025-06-21 14:00:00+03:00,0.0,903.0,0.0,0.0,39.0,3203.0,970.0
2025-06-21 15:00:00+03:00,0.0,944.0,0.0,0.0,41.0,2936.0,912.0
2025-06-21 16:00:00+03:00,0.0,988.0,0.0,0.0,50.0,2855.0,1082.0
2025-06-21 17:00:00+03:00,0.0,1333.0,0.0,12.0,113.0,2793.0,1208.0
2025-06-21 18:00:00+03:00,0.0,1968.0,0.0,333.0,164.0,1750.0,1124.0
2025-06-21 19:00:00+03:00,0.0,3313.0,0.0,584.0,430.0,716.0,1129.0
2025-06-21 20:00:00+03:00,0.0,4088.0,0.0,511.0,1242.0,131.0,1137.0
2025-06-21 21:00:00+03:00,1.0,4209.0,0.0,567.0,1312.0,0.0,1320.0
2025-06-21 22:00:00+03:00,1.0,4133.0,0.0,498.0,1343.0,0.0,1500.0
2025-06-21 23:00:00+03:00,1.0,3892.0,0.0,619.0,871.0,0.0,1663.0
2025-06-22 00:00:00+03:00,0.0,3355.0,0.0,282.0,356.0,0.0,1818.0
2025-06-22 01:00:00+03:00,0.0,3953.0,0.0,36.0,276.0,0.0,1931.0
2025-06-22 02:00:00+03:00,0.0,3774.0,0.0,31.0,187.0,0.0,2046.0
2025-06-22 03:00:00+03:00,0.0,3602.0,0.0,31.0,37.0,0.0,2197.0
2025-06-22 04:00:00+03:00,0.0,3639.0,0.0,31.0,34.0,0.0,2283.0
2025-06-22 05:00:00+03:00,0.0,3453.0,0.0,31.0,83.0,0.0,2357.0
2025-06-22 06:00:00+03:00,0.0,2750.0,0.0,75.0,143.0,136.0,2424.0
2025-06-22 07:00:00+03:00,0.0,1382.0,0.0,148.0,237.0,807.0,2306.0
2025-06-22 08:00:00+03:00,0.0,1197.0,0.0,0.0,185.0,2110.0,2136.0
2025-06-22 09:00:00+03:00,0.0,898.0,0.0,0.0,58.0,2711.0,1477.0
2025-06-22 10:00:00+03:00,0.0,965.0,0.0,0.0,50.0,2839.0,975.0
2025-06-22 11:00:00+03:00,0.0,943.0,0.0,0.0,47.0,2694.0,955.0
2025-06-22 12:00:00+03:00,0.0,898.0,0.0,0.0,36.0,2543.0,679.0
2025-06-22 13:00:00+03:00,0.0,882.0,0.0,0.0,35.0,2532.0,592.0
2025-06-22 14:00:00+03:00,0.0,883.0,0.0,0.0,34.0,2469.0,568.0
2025-06-22 15:00:00+03:00,0.0,898.0,0.0,0.0,34.0,2445.0,676.0
2025-06-22 16:00:00+03:00,0.0,900.0,0.0,0.0,39.0,2380.0,878.0
2025-06-22 17:00:00+03:00,0.0,996.0,0.0,0.0,38.0,2632.0,1387.0
2025-06-22 18:00:00+03:00,0.0,1413.0,0.0,100.0,43.0,2122.0,2005.0
2025-06-22 19:00:00+03:00,0.0,2520.0,0.0,656.0,444.0,865.0,1955.0
2025-06-22 20:00:00+03:00,0.0,3628.0,0.0,691.0,1094.0,167.0,1794.0
2025-06-22 21:00:00+03:00,0.0,3835.0,0.0,691.0,1256.0,0.0,1690.0
2025-06-22 22:00:00+03:00,0.0,4030.0,0.0,691.0,1193.0,0.0,1521.0
2025-06-22 23:00:00+03:00,0.0,3829.0,0.0,682.0,717.0,0.0,1373.0
2025-06-23 00:00:00+03:00,0.0,3574.0,0.0,459.0,378.0,0.0,1300.0
2025-06-23 01:00:00+03:00,0.0,3514.0,0.0,40.0,293.0,0.0,1285.0
2025-06-23 02:00:00+03:00,0.0,3244.0,0.0,33.0,211.0,0.0,1287.0
2025-06-23 03:00:00+03:00,0.0,3011.0,0.0,32.0,60.0,0.0,1306.0
2025-06-23 04:00:00+03:00,0.0,2996.0,0.0,33.0,61.0,0.0,1294.0
2025-06-23 05:00:00+03:00,0.0,3126.0,0.0,68.0,106.0,0.0,1266.0
2025-06-23 06:00:00+03:00,0.0,3845.0,0.0,120.0,160.0,137.0,1234.0
2025-06-23 07:00:00+03:00,0.0,3787.0,0.0,115.0,205.0,838.0,1217.0
2025-06-23 08:00:00+03:00,0.0,2955.0,0.0,53.0,211.0,2263.0,1241.0
2025-06-23 09:00:00+03:00,0.0,2046.0,0.0,0.0,145.0,3729.0,1291.0
2025-06-23 10:00:00+03:00,0.0,1463.0,0.0,1.0,50.0,4821.0,1335.0
2025-06-23 11:00:00+03:00,0.0,1211.0,0.0,0.0,47.0,5063.0,1168.0
2025-06-23 12:00:00+03:00,0.0,1085.0,0.0,0.0,35.0,5112.0,1051.0
2025-06-23 13:00:00+03:00,0.0,1058.0,0.0,0.0,34.0,5130.0,931.0
2025-06-23 14:00:00+03:00,0.0,1080.0,0.0,0.0,34.0,5110.0,879.0
2025-06-23 15:00:00+03:00,0.0,1092.0,0.0,0.0,35.0,5184.0,921.0
2025-06-23 16:00:00+03:00,0.0,1542.0,0.0,0.0,37.0,4800.0,1045.0
2025-06-23 17:00:00+03:00,0.0,3029.0,0.0,0.0,113.0,3717.0,1194.0
2025-06-23 18:00:00+03:00,0.0,3961.0,0.0,83.0,158.0,2287.0,1196.0
2025-06-23 19:00:00+03:00,0.0,4317.0,0.0,633.0,525.0,898.0,1065.0
2025-06-23 20:00:00+03:00,0.0,5011.0,0.0,689.0,1328.0,167.0,955.0
2025-06-23 21:00:00+03:00,0.0,5005.0,0.0,692.0,1352.0,0.0,841.0
2025-06-23 22:00:00+03:00,0.0,5234.0,0.0,672.0,1223.0,0.0,696.0
2025-06-23 23:00:00+03:00,0.0,4913.0,0.0,533.0,886.0,0.0,538.0
2025-06-24 00:00:00+03:00,0.0,4704.0,0.0,74.0,304.0,0.0,453.0
2025-06-24 01:00:00+03:00,0.0,4820.0,0.0,31.0,296.0,0.0,485.0
2025-06-24 02:00:00+03:00,0.0,4384.0,0.0,31.0,227.0,0.0,556.0
2025-06-24 03:00:00+03:00,0.0,4152.0,0.0,31.0,112.0,0.0,736.0
2025-06-24 04:00:00+03:00,0.0,3852.0,0.0,31.0,147.0,0.0,989.0
2025-06-24 05:00:00+03:00,0.0,3811.0,0.0,32.0,197.0,0.0,1014.0
2025-06-24 06:00:00+03:00,0.0,3838.0,0.0,167.0,273.0,136.0,1014.0
2025-06-24 07:00:00+03:00,0.0,3719.0,0.0,209.0,282.0,850.0,895.0
2025-06-24 08:00:00+03:00,0.0,3046.0,0.0,166.0,255.0,2277.0,762.0
2025-06-24 09:00:00+03:00,0.0,2231.0,0.0,0.0,162.0,3722.0,675.0
2025-06-24 10:00:00+03:00,0.0,1653.0,0.0,0.0,66.0,4869.0,616.0
2025-06-24 11:00:00+03:00,0.0,1115.0,0.0,0.0,63.0,5623.0,655.0
2025-06-24 12:00:00+03:00,0.0,1044.0,0.0,0.0,44.0,5811.0,560.0
2025-06-24 13:00:00+03:00,0.0,1072.0,0.0,0.0,40.0,5770.0,728.0
2025-06-24 14:00:00+03:00,0.0,1066.0,0.0,0.0,40.0,5619.0,645.0
2025-06-24 15:00:00+03:00,0.0,1131.0,0.0,0.0,40.0,5433.0,510.0
2025-06-24 16:00:00+03:00,0.0,1674.0,0.0,0.0,40.0,4795.0,654.0
2025-06-24 17:00:00+03:00,0.0,2239.0,0.0,0.0,95.0,3686.0,660.0
2025-06-24 18:00:00+03:00,0.0,3524.0,0.0,20.0,192.0,2283.0,629.0
2025-06-24 19:00:00+03:00,0.0,4098.0,0.0,514.0,780.0,888.0,618.0
2025-06-24 20:00:00+03:00,0.0,4237.0,0.0,683.0,1452.0,164.0,586.0
2025-06-24 21:00:00+03:00,0.0,4636.0,0.0,667.0,1540.0,0.0,548.0
2025-06-24 22:00:00+03:00,0.0,4938.0,0.0,623.0,1382.0,0.0,436.0
2025-06-24 23:00:00+03:00,0.0,4998.0,0.0,394.0,855.0,0.0,337.0
2025-06-25 00:00:00+03:00,0.0,4842.0,0.0,1.0,198.0,0.0,317.0
2025-06-25 01:00:00+03:00,0.0,4925.0,0.0,0.0,246.0,0.0,341.0
2025-06-25 02:00:00+03:00,0.0,4518.0,0.0,0.0,223.0,0.0,402.0
2025-06-25 03:00:00+03:00,0.0,4546.0,0.0,0.0,36.0,0.0,548.0
2025-06-25 04:00:00+03:00,0.0,4393.0,0.0,0.0,35.0,0.0,758.0
2025-06-25 05:00:00+03:00,0.0,4073.0,0.0,0.0,38.0,0.0,956.0
2025-06-25 06:00:00+03:00,0.0,3979.0,0.0,81.0,138.0,124.0,1138.0
2025-06-25 07:00:00+03:00,0.0,3965.0,0.0,203.0,221.0,782.0,1161.0
2025-06-25 08:00:00+03:00,0.0,3638.0,0.0,59.0,235.0,2132.0,1129.0
2025-06-25 09:00:00+03:00,0.0,2794.0,0.0,0.0,173.0,3520.0,1149.0
2025-06-25 10:00:00+03:00,0.0,1884.0,0.0,0.0,97.0,4608.0,1180.0
2025-06-25 11:00:00+03:00,0.0,1442.0,0.0,0.0,60.0,5344.0,1241.0
2025-06-25 12:00:00+03:00,0.0,1245.0,0.0,0.0,43.0,5741.0,1324.0
2025-06-25 13:00:00+03:00,0.0,1295.0,0.0,0.0,39.0,5836.0,1347.0
2025-06-25 14:00:00+03:00,0.0,1356.0,0.0,0.0,105.0,5660.0,1266.0
2025-06-25 15:00:00+03:00,0.0,1479.0,0.0,0.0,414.0,5257.0,1285.0
2025-06-25 16:00:00+03:00,0.0,1971.0,0.0,0.0,239.0,4533.0,1329.0
2025-06-25 17:00:00+03:00,105.0,2869.0,0.0,0.0,151.0,3457.0,1362.0
2025-06-25 18:00:00+03:00,267.0,3496.0,0.0,12.0,541.0,2112.0,1314.0
2025-06-25 19:00:00+03:00,297.0,4478.0,0.0,411.0,1071.0,810.0,1252.0
2025-06-25 20:00:00+03:00,362.0,4789.0,0.0,510.0,1712.0,149.0,1132.0
2025-06-25 21:00:00+03:00,414.0,4945.0,0.0,613.0,1751.0,0.0,1063.0
2025-06-25 22:00:00+03:00,412.0,4996.0,0.0,468.0,1686.0,0.0,941.0
2025-06-25 23:00:00+03:00,414.0,5284.0,0.0,83.0,1189.0,0.0,841.0
2025-06-26 00:00:00+03:00,339.0,5462.0,0.0,0.0,458.0,0.0,828.0
2025-06-26 01:00:00+03:00,325.0,5133.0,0.0,0.0,299.0,0.0,869.0
2025-06-26 02:00:00+03:00,304.0,4345.0,0.0,0.0,251.0,0.0,928.0
2025-06-26 03:00:00+03:00,311.0,4231.0,0.0,0.0,108.0,0.0,918.0
2025-06-26 04:00:00+03:00,335.0,4269.0,0.0,0.0,83.0,0.0,988.0
2025-06-26 05:00:00+03:00,316.0,4236.0,0.0,0.0,85.0,0.0,1070.0
2025-06-26 06:00:00+03:00,359.0,4283.0,0.0,0.0,190.0,118.0,1172.0
2025-06-26 07:00:00+03:00,316.0,4374.0,0.0,0.0,258.0,755.0,1201.0
