,Biomass,Energy storage,Fossil Gas,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore
2024-04-01 20:00:00+03:00,31.51,,42.04,66.86,0.0,88.24,15.79,2.5,80.9,58.86
2024-04-01 21:00:00+03:00,31.47,,46.26,133.06,0.0,68.09,21.17,1.53,80.64,101.19
2024-04-01 22:00:00+03:00,31.4,,46.23,116.61,0.0,68.03,10.79,0.0,80.07,154.58
2024-04-01 23:00:00+03:00,31.49,,46.26,0.0,0.0,49.86,10.79,0.0,79.9,172.99
2024-04-02 00:00:00+03:00,31.44,,47.08,0.0,0.0,31.89,10.77,0.0,56.74,241.03
2024-04-02 01:00:00+03:00,31.45,,47.86,0.0,0.0,24.84,8.98,0.0,55.57,250.22
2024-04-02 02:00:00+03:00,31.44,,47.39,0.0,221.0,24.87,8.9,0.0,55.69,296.43
2024-04-02 03:00:00+03:00,31.51,,47.54,0.0,223.31,24.86,8.43,0.0,55.61,339.8
2024-04-02 04:00:00+03:00,31.51,,47.56,110.91,358.63,24.84,9.95,0.0,55.47,292.15
2024-04-02 05:00:00+03:00,31.51,,47.17,0.23,220.06,24.85,10.19,0.0,53.64,323.87
2024-04-02 06:00:00+03:00,31.55,,47.11,0.49,0.0,24.92,12.39,0.98,52.62,333.65
2024-04-02 07:00:00+03:00,31.51,,47.73,168.48,0.0,95.93,11.35,9.74,75.89,326.82
2024-04-02 08:00:00+03:00,31.42,,47.91,103.17,0.0,95.94,10.07,67.33,80.84,367.74
2024-04-02 09:00:00+03:00,31.32,,46.79,175.99,0.0,96.13,10.68,176.2,78.87,299.37
2024-04-02 10:00:00+03:00,31.4,,46.12,171.17,0.0,96.04,10.89,289.65,78.47,302.64
2024-04-02 11:00:00+03:00,31.46,,47.23,1.35,0.0,97.65,10.57,436.19,78.37,277.29
2024-04-02 12:00:00+03:00,31.47,,47.22,0.0,0.0,97.97,9.56,558.45,78.1,300.19
2024-04-02 13:00:00+03:00,31.43,,47.41,0.0,0.0,96.88,9.56,563.3,79.72,448.44
2024-04-02 14:00:00+03:00,31.46,,47.55,0.0,0.0,76.61,9.75,512.17,81.73,656.38
2024-04-02 15:00:00+03:00,31.43,,47.35,0.0,50.0,74.92,10.73,412.86,82.7,738.79
2024-04-02 16:00:00+03:00,31.44,,47.08,0.0,0.0,46.49,11.63,311.04,83.66,776.43
2024-04-02 17:00:00+03:00,31.43,,47.14,0.0,0.0,24.81,11.64,196.6,61.09,833.36
2024-04-02 18:00:00+03:00,31.22,,47.04,1.42,0.0,88.32,11.64,118.13,79.46,849.07
2024-04-02 19:00:00+03:00,31.37,,47.43,115.38,0.0,95.95,12.24,40.42,83.21,847.84
2024-04-02 20:00:00+03:00,31.62,,47.57,190.94,0.0,96.01,17.91,1.0,82.68,837.28
2024-04-02 21:00:00+03:00,31.95,,47.73,191.0,0.0,96.03,24.36,0.51,83.26,837.75
2024-04-02 22:00:00+03:00,32.09,,47.75,161.09,0.0,97.13,23.91,0.0,82.96,826.51
2024-04-02 23:00:00+03:00,31.99,,48.55,0.24,0.0,51.83,14.03,0.0,81.8,779.36
2024-04-03 00:00:00+03:00,31.7,,50.08,0.0,0.0,24.67,14.03,0.0,57.12,714.65
2024-04-03 01:00:00+03:00,31.64,,49.92,0.0,221.27,24.75,21.47,0.0,83.28,727.71
2024-04-03 02:00:00+03:00,31.76,,49.69,0.0,275.28,24.74,15.9,0.0,83.23,737.02
2024-04-03 03:00:00+03:00,31.83,,49.7,0.0,367.74,24.75,15.47,0.0,55.62,841.83
2024-04-03 04:00:00+03:00,31.99,,49.84,0.0,354.13,24.76,14.23,0.0,56.12,932.18
2024-04-03 05:00:00+03:00,32.33,,50.17,0.0,221.68,24.77,13.51,0.0,83.83,937.86
2024-04-03 06:00:00+03:00,32.4,,50.62,0.0,0.0,68.08,13.51,1.47,83.36,865.76
2024-04-03 07:00:00+03:00,32.52,,51.19,204.17,0.0,73.6,14.94,3.79,82.97,750.64
2024-04-03 08:00:00+03:00,32.53,,51.54,206.34,0.0,73.69,31.56,17.89,83.0,732.81
2024-04-03 09:00:00+03:00,32.55,,51.71,198.94,0.0,73.62,22.66,47.08,84.51,761.64
2024-04-03 10:00:00+03:00,32.55,,51.17,199.4,0.0,73.67,14.66,93.16,113.66,792.69
2024-04-03 11:00:00+03:00,32.57,,50.82,0.8,0.0,73.62,14.45,166.66,114.74,816.82
2024-04-03 12:00:00+03:00,32.57,,50.82,0.0,0.0,73.65,21.86,229.56,115.1,800.52
2024-04-03 13:00:00+03:00,32.57,,51.08,0.0,0.0,73.68,25.75,246.14,115.58,787.64
2024-04-03 14:00:00+03:00,32.57,,51.42,50.62,0.0,73.7,25.41,229.56,115.69,791.15
2024-04-03 15:00:00+03:00,32.5,,51.33,0.6,0.0,73.71,25.87,192.3,115.17,770.96
2024-04-03 16:00:00+03:00,32.55,,50.84,0.0,0.0,73.72,25.61,165.8,113.54,745.29
2024-04-03 17:00:00+03:00,32.55,,50.72,0.74,0.0,73.7,15.58,125.14,113.27,719.96
2024-04-03 18:00:00+03:00,32.55,,50.71,170.5,0.0,73.68,12.54,81.93,113.35,733.96
2024-04-03 19:00:00+03:00,32.55,,50.73,62.86,0.0,73.62,23.48,31.45,112.8,678.12
2024-04-03 20:00:00+03:00,32.55,,51.11,178.57,0.0,73.56,24.66,0.0,113.1,630.48
2024-04-03 21:00:00+03:00,32.55,,51.4,204.27,0.0,73.64,29.42,0.0,113.5,601.32
2024-04-03 22:00:00+03:00,32.55,,51.1,198.96,0.0,73.66,29.42,0.0,112.93,534.34
2024-04-03 23:00:00+03:00,32.55,,50.68,0.44,0.0,73.66,17.07,0.0,113.7,522.26
2024-04-04 00:00:00+03:00,32.55,,50.93,0.0,0.0,73.71,15.62,0.0,114.94,446.93
2024-04-04 01:00:00+03:00,32.55,,51.11,0.0,0.0,65.67,15.62,0.0,116.11,380.57
2024-04-04 02:00:00+03:00,32.55,,50.97,0.0,0.0,59.72,14.17,0.0,115.17,289.64
2024-04-04 03:00:00+03:00,32.55,,50.81,0.0,0.0,73.53,14.06,0.0,114.67,213.81
2024-04-04 04:00:00+03:00,32.55,,50.78,0.0,0.0,73.69,15.66,0.0,115.47,122.69
2024-04-04 05:00:00+03:00,32.55,,50.82,0.0,0.0,73.55,13.48,0.0,115.55,77.73
2024-04-04 06:00:00+03:00,32.55,,50.93,0.98,0.0,61.79,13.48,0.0,114.53,61.4
2024-04-04 07:00:00+03:00,32.57,,51.45,206.09,0.0,49.81,13.26,1.97,114.09,29.68
2024-04-04 08:00:00+03:00,32.51,,51.61,206.11,0.0,49.91,36.68,50.65,114.87,19.52
2024-04-04 09:00:00+03:00,32.58,,51.46,319.39,0.0,49.88,36.68,166.22,115.15,8.29
2024-04-04 10:00:00+03:00,32.58,,50.91,367.43,0.0,49.86,37.44,299.08,114.5,7.55
2024-04-04 11:00:00+03:00,32.48,,51.25,84.7,0.0,49.82,16.47,429.59,115.09,23.01
2024-04-04 12:00:00+03:00,32.47,,51.66,0.0,0.0,49.84,9.27,545.11,115.13,51.19
2024-04-04 13:00:00+03:00,32.47,,52.05,0.0,126.55,49.83,9.28,581.06,115.07,71.96
2024-04-04 14:00:00+03:00,32.5,,52.37,0.0,224.19,49.87,8.21,522.05,114.13,84.2
2024-04-04 15:00:00+03:00,32.59,,52.36,0.0,161.75,49.84,7.86,453.5,115.17,105.83
2024-04-04 16:00:00+03:00,32.5,,52.74,0.0,87.11,49.85,8.53,406.12,114.74,141.8
2024-04-04 17:00:00+03:00,32.51,,52.81,0.0,51.44,49.94,8.53,343.8,113.81,181.78
2024-04-04 18:00:00+03:00,32.5,,52.92,177.08,0.0,73.66,19.16,219.87,114.56,240.57
2024-04-04 19:00:00+03:00,32.53,,52.97,122.0,0.0,73.67,18.66,80.73,114.73,324.15
2024-04-04 20:00:00+03:00,32.65,,53.56,181.98,0.0,73.72,18.66,2.5,115.01,428.92
2024-04-04 21:00:00+03:00,32.65,,54.19,311.11,0.0,73.7,27.64,1.53,115.14,478.84
2024-04-04 22:00:00+03:00,32.65,,54.21,0.63,0.0,73.69,16.64,0.0,114.99,545.98
2024-04-04 23:00:00+03:00,32.64,,53.7,0.0,49.87,73.68,10.54,0.0,115.62,556.94
