,Fossil Gas,Hydro Water Reservoir,Nuclear,Other,Solar,Wind Onshore
2025-11-11 13:00:00+01:00,1.4,1825.0855,5808.0,611.07925,40.988,278.03025
2025-11-11 14:00:00+01:00,1.1,1825.39275,5807.0,583.01875,21.7765,311.53375
2025-11-11 15:00:00+01:00,0.8,1836.5015,5807.0,586.0125,4.3095,392.46175
2025-11-11 16:00:00+01:00,1.4,1861.3365,5807.0,609.27775,0.17875,530.55
2025-11-11 17:00:00+01:00,1.5,1872.66625,5808.0,613.73275,0.16475,673.88475
2025-11-11 18:00:00+01:00,1.0,1812.24225,5809.0,599.7625,0.155,795.27325
2025-11-11 19:00:00+01:00,0.7,1638.9835,5810.0,581.55,0.15025,914.7315
2025-11-11 20:00:00+01:00,0.6,1571.703,5809.0,545.7775,0.154,1034.368
2025-11-11 21:00:00+01:00,0.4,1624.03175,5812.0,527.393,0.1555,1114.463
2025-11-11 22:00:00+01:00,0.4,1501.47225,5812.0,514.536,0.15325,1176.628
2025-11-11 23:00:00+01:00,0.4,1521.2445,5812.0,488.48475,0.158,1268.69025
2025-11-12 00:00:00+01:00,0.6,1454.656,5810.0,448.87775,0.159,1248.60925
2025-11-12 01:00:00+01:00,0.4,1403.531,5811.0,458.85,0.1615,1418.90075
2025-11-12 02:00:00+01:00,0.4,1320.70725,5809.0,458.046,0.169,1586.46325
2025-11-12 03:00:00+01:00,0.4,1289.56475,5809.0,454.76925,0.166,1744.17425
2025-11-12 04:00:00+01:00,0.4,1281.804,5809.0,456.841,0.171,1942.83125
2025-11-12 05:00:00+01:00,0.4,1281.55725,5809.0,453.24275,0.1715,2187.938
2025-11-12 06:00:00+01:00,0.4,1335.31125,5808.0,467.25775,0.1775,2469.412
2025-11-12 07:00:00+01:00,0.6,1378.77475,5810.0,468.862,1.31825,2698.8595
2025-11-12 08:00:00+01:00,1.2,1372.74175,5811.0,471.2795,9.48875,2856.9695
2025-11-12 09:00:00+01:00,1.4,1372.97675,5811.0,493.52875,27.02375,3035.39725
2025-11-12 10:00:00+01:00,1.3,1373.46725,5809.0,499.04475,39.18025,3169.402
2025-11-12 11:00:00+01:00,1.6,1373.5325,5811.0,498.43175,39.99675,3292.00525
2025-11-12 12:00:00+01:00,1.6,1383.505,5814.0,494.022,30.67775,3406.2245
2025-11-12 13:00:00+01:00,1.2,1357.1955,5814.0,491.459,18.595,3472.32325
2025-11-12 14:00:00+01:00,0.9,1379.3925,5814.0,494.28825,8.07775,3509.81025
2025-11-12 15:00:00+01:00,0.7,1384.4155,5814.0,490.65025,2.576,3489.5675
2025-11-12 16:00:00+01:00,1.4,1517.563,5814.0,499.5485,0.16275,3527.76975
2025-11-12 17:00:00+01:00,1.9,1518.44875,5814.0,506.56875,0.17025,3521.3975
2025-11-12 18:00:00+01:00,1.0,1471.149,5813.0,495.6155,0.1605,3498.543
2025-11-12 19:00:00+01:00,0.7,1439.792,5812.0,488.79625,0.151,3430.00225
2025-11-12 20:00:00+01:00,0.4,1360.90125,5811.0,422.69525,0.14925,3240.45625
2025-11-12 21:00:00+01:00,0.4,1214.91325,5811.0,375.24825,0.15125,3105.823
2025-11-12 22:00:00+01:00,0.4,1181.17675,5812.0,361.84975,0.14775,3025.14625
2025-11-12 23:00:00+01:00,0.4,1087.214,5815.0,348.2665,0.15175,2898.82475
2025-11-13 00:00:00+01:00,0.5,1129.846,5813.0,346.655,0.1515,2671.256
2025-11-13 01:00:00+01:00,0.4,962.5125,5813.0,346.8865,0.1505,2743.50925
2025-11-13 02:00:00+01:00,0.4,963.51125,5813.0,362.56875,0.158,2815.8905
2025-11-13 03:00:00+01:00,0.3,962.955,5813.0,362.92875,0.16325,2671.0275
2025-11-13 04:00:00+01:00,0.4,958.404,5814.0,361.8185,0.16725,2826.94825
2025-11-13 05:00:00+01:00,0.4,959.0235,5811.0,374.48975,0.1725,2790.15575
2025-11-13 06:00:00+01:00,0.4,1183.473,5810.0,406.08075,0.1815,2861.15975
2025-11-13 07:00:00+01:00,0.6,1283.70425,5809.0,432.58525,0.66275,2842.391
2025-11-13 08:00:00+01:00,1.6,1346.27275,5807.0,437.19825,5.64475,2620.25
2025-11-13 09:00:00+01:00,1.3,1404.3975,5803.0,450.96425,17.689,2340.496
2025-11-13 10:00:00+01:00,1.3,1356.0045,5805.0,453.19,25.96525,1994.354
2025-11-13 11:00:00+01:00,1.7,1344.13225,5805.0,465.131,29.38625,1697.21425
2025-11-13 12:00:00+01:00,1.6,1347.74075,5806.0,465.39075,24.8725,1463.90425
2025-11-13 13:00:00+01:00,1.0,1496.2585,5808.0,468.08925,16.256,1346.22475
2025-11-13 14:00:00+01:00,0.8,1525.6365,5807.0,471.8025,8.85025,1286.66775
2025-11-13 15:00:00+01:00,0.6,1572.28425,5809.0,458.69125,2.67425,1344.51925
2025-11-13 16:00:00+01:00,1.4,1684.34225,5809.0,463.21925,0.17525,1431.22825
2025-11-13 17:00:00+01:00,2.3,1654.54075,5812.0,472.662,0.1665,1466.60575
2025-11-13 18:00:00+01:00,1.0,1637.60575,5807.0,481.1135,0.16725,1453.20125
2025-11-13 19:00:00+01:00,0.7,1629.46075,5805.0,483.21575,0.16925,1464.044
2025-11-13 20:00:00+01:00,0.4,1613.36725,5806.0,475.537,0.17225,1349.74675
2025-11-13 21:00:00+01:00,0.4,1494.80575,5809.0,477.342,0.17325,1226.6265
2025-11-13 22:00:00+01:00,0.5,1416.55975,5813.0,462.392,0.17775,1138.874
2025-11-13 23:00:00+01:00,0.4,1415.18675,5817.0,455.53275,0.18,1134.125
2025-11-14 00:00:00+01:00,0.5,1527.7755,5819.0,452.01525,0.19375,1132.672
2025-11-14 01:00:00+01:00,0.4,1473.33725,5817.0,473.702,0.194,1190.648
2025-11-14 02:00:00+01:00,0.4,1465.28675,5820.0,493.1365,0.20725,1198.3195
2025-11-14 03:00:00+01:00,0.1,1470.177,5819.0,491.1815,0.2205,1193.78825
2025-11-14 04:00:00+01:00,0.3,1545.7025,5820.0,503.5865,0.243,1170.22325
2025-11-14 05:00:00+01:00,0.4,1623.0105,5820.0,566.696,0.26725,1129.6935
2025-11-14 06:00:00+01:00,0.4,1720.1655,5819.0,639.5405,0.2795,1088.7915
2025-11-14 07:00:00+01:00,0.4,1815.5,5818.0,688.1455,1.501,1054.3345
2025-11-14 08:00:00+01:00,1.6,1793.5725,5818.0,679.52875,24.0895,975.83275
2025-11-14 09:00:00+01:00,0.8,1829.74775,5818.0,710.1635,89.283,910.71775
2025-11-14 10:00:00+01:00,1.1,1820.76825,5816.0,729.402,156.25825,791.48325
2025-11-14 11:00:00+01:00,1.7,1831.2275,5814.0,746.396,203.17125,724.81725
2025-11-14 12:00:00+01:00,1.5,1820.07225,5814.0,743.4865,201.45725,707.04525
2025-11-14 13:00:00+01:00,1.0,1822.3085,5814.0,704.21225,146.233,794.49825
2025-11-14 14:00:00+01:00,0.8,1831.52325,5816.0,728.50725,64.41225,930.2705
2025-11-14 15:00:00+01:00,0.7,1827.54325,5817.0,684.41575,7.8475,1064.5035
2025-11-14 16:00:00+01:00,1.4,1919.8295,5819.0,691.2935,0.42125,1255.462
2025-11-14 17:00:00+01:00,2.7,1927.5525,5816.0,683.90825,0.55875,1488.373
2025-11-14 18:00:00+01:00,1.0,1892.797,5815.0,683.998,0.16525,1763.01975
2025-11-14 19:00:00+01:00,0.7,1788.179,5819.0,655.92075,0.1705,1911.2205
2025-11-14 20:00:00+01:00,0.4,1704.24625,5822.0,621.4615,0.1695,2008.457
2025-11-14 21:00:00+01:00,0.4,1656.221,5822.0,590.09025,0.1675,2029.69125
2025-11-14 22:00:00+01:00,0.7,1488.4525,5824.0,556.37,0.167,2001.87125
2025-11-14 23:00:00+01:00,0.5,1444.36475,5824.0,506.45,0.1675,1893.47975
2025-11-15 00:00:00+01:00,0.5,1399.96525,5825.0,420.5875,0.16525,1646.812
2025-11-15 01:00:00+01:00,0.4,1408.19825,5825.0,428.772,0.166,1583.112
2025-11-15 02:00:00+01:00,0.4,1399.9945,5826.0,465.25575,0.1715,1529.76575
2025-11-15 03:00:00+01:00,0.1,1326.53775,5826.0,457.415,0.17425,1432.9995
2025-11-15 04:00:00+01:00,0.3,1315.65125,5826.0,459.53675,0.1765,1284.622
2025-11-15 05:00:00+01:00,0.4,1303.7755,5826.0,456.6715,0.18025,1145.7625
2025-11-15 06:00:00+01:00,0.4,1462.32525,5826.0,480.441,0.1915,998.77375
2025-11-15 07:00:00+01:00,0.4,1534.494,5826.0,534.388,0.81575,861.2795
2025-11-15 08:00:00+01:00,1.4,1552.86125,5828.0,526.4445,22.80775,768.753
2025-11-15 09:00:00+01:00,20.8,1531.88,5828.0,549.9795,97.71475,740.21275
2025-11-15 10:00:00+01:00,21.0,1576.3255,5828.0,568.55975,165.581,747.385
2025-11-15 11:00:00+01:00,1.3,1613.68425,5828.0,574.112,206.4515,740.13325
2025-11-15 12:00:00+01:00,1.3,1609.44025,5827.0,578.90325,191.57775,819.26125
2025-11-15 13:00:00+01:00,0.8,1652.54075,5826.0,566.84125,130.79375,1008.97575
2025-11-15 14:00:00+01:00,0.8,1545.553,5827.0,553.3875,53.46825,1246.446
2025-11-15 15:00:00+01:00,0.7,1587.3785,5826.0,542.5785,6.69975,1519.2555
2025-11-15 16:00:00+01:00,1.4,1555.59925,5807.0,556.09375,0.182,1778.91825
2025-11-15 17:00:00+01:00,2.7,1574.61475,5777.0,565.73325,0.182,1897.273
2025-11-15 18:00:00+01:00,0.6,1548.938,5785.0,556.41325,0.171,1994.04525
2025-11-15 19:00:00+01:00,0.4,1539.63475,5805.0,551.35025,0.16775,2117.15075
2025-11-15 20:00:00+01:00,0.5,1529.675,5813.0,533.74575,0.16325,2214.66875
2025-11-15 21:00:00+01:00,0.4,1525.714,5820.0,519.521,0.161,2310.48225
2025-11-15 22:00:00+01:00,0.6,1493.249,5825.0,485.13325,0.157,2366.312
2025-11-15 23:00:00+01:00,0.5,1480.51825,5825.0,463.3275,0.1595,2436.5585
2025-11-16 00:00:00+01:00,0.6,1360.07175,5836.0,465.7715,0.167,2481.27425
2025-11-16 01:00:00+01:00,0.4,1352.21425,5836.0,456.87175,0.15975,2489.6745
2025-11-16 02:00:00+01:00,0.4,1360.8195,5838.0,461.5665,0.1675,2645.631
2025-11-16 03:00:00+01:00,0.4,1361.475,5837.0,463.14,0.18025,2584.985
2025-11-16 04:00:00+01:00,0.4,1375.72725,5837.0,455.52725,0.18525,2488.6445
2025-11-16 05:00:00+01:00,0.4,1386.98125,5838.0,460.55,0.188,2380.76225
2025-11-16 06:00:00+01:00,0.6,1465.186,5837.0,474.64225,0.194,2313.52225
2025-11-16 07:00:00+01:00,0.7,1473.824,5838.0,474.4265,0.56625,2228.35075
2025-11-16 08:00:00+01:00,1.2,1583.934,5838.0,533.45575,18.34075,2080.651
2025-11-16 09:00:00+01:00,0.8,1589.9625,5838.0,564.50825,68.08,1858.5515
2025-11-16 10:00:00+01:00,0.9,1627.43025,5839.0,603.88225,123.694,1569.796
2025-11-16 11:00:00+01:00,1.1,1638.361,5838.0,641.4835,149.64075,1307.5005
2025-11-16 12:00:00+01:00,1.2,1739.46075,5841.0,660.79925,134.40575,1097.154
2025-11-16 13:00:00+01:00,0.8,1838.49725,5840.0,670.3845,94.3205,944.83725
2025-11-16 14:00:00+01:00,0.7,1849.45825,5842.0,661.4995,37.59425,920.2545
2025-11-16 15:00:00+01:00,0.8,1853.84825,5843.0,665.17725,4.04425,934.7995
2025-11-16 16:00:00+01:00,1.0,1897.65625,5843.0,645.41525,0.2285,965.026
2025-11-16 17:00:00+01:00,2.9,1921.613,5843.0,646.8075,0.185,996.83925
2025-11-16 18:00:00+01:00,0.6,1922.72975,5843.0,645.807,0.1625,970.6125
2025-11-16 19:00:00+01:00,0.7,1921.135,5843.0,646.1825,0.1595,970.1725
2025-11-16 20:00:00+01:00,0.6,1861.57475,5843.0,641.80025,0.1605,923.86375
2025-11-16 21:00:00+01:00,0.5,1813.97975,5844.0,657.13125,0.159,969.361
2025-11-16 22:00:00+01:00,0.6,1767.78325,5848.0,624.21775,0.16225,1042.98275
2025-11-16 23:00:00+01:00,0.5,1695.98525,5848.0,541.47,0.1645,1157.6995
2025-11-17 00:00:00+01:00,0.7,1730.5715,5848.0,498.6625,0.159,1237.41075
2025-11-17 01:00:00+01:00,0.4,1763.8555,5847.0,473.521,0.15525,1316.943
2025-11-17 02:00:00+01:00,0.5,1762.66875,5848.0,468.397,0.1655,1376.75275
2025-11-17 03:00:00+01:00,0.4,1762.16925,5848.0,468.538,0.16475,1392.34275
2025-11-17 04:00:00+01:00,0.4,1764.62025,5847.0,490.2855,0.1655,1367.9625
2025-11-17 05:00:00+01:00,0.4,1789.349,5846.0,591.3405,0.16725,1333.3645
2025-11-17 06:00:00+01:00,0.7,1855.38575,5846.0,651.1,0.174,1343.005
2025-11-17 07:00:00+01:00,0.9,1786.41,5847.0,666.27875,0.5705,1339.119
2025-11-17 08:00:00+01:00,2.0,1762.728,5848.0,697.9485,16.999,1284.96075
2025-11-17 09:00:00+01:00,1.2,1743.392,5850.0,720.3865,81.217,1200.32575
2025-11-17 10:00:00+01:00,1.2,1732.8305,5848.0,736.104,148.64875,1033.05925
2025-11-17 11:00:00+01:00,1.4,1689.40975,5848.0,737.341,184.5075,831.9385
2025-11-17 12:00:00+01:00,1.6,1702.59125,5848.0,727.28675,175.3865,769.472
2025-11-17 13:00:00+01:00,1.2,1701.43725,5847.0,729.1225,120.307,795.6015
2025-11-17 14:00:00+01:00,0.8,1701.05275,5846.0,707.6555,49.63275,888.37575
2025-11-17 15:00:00+01:00,0.8,1740.3895,5844.0,701.56775,5.1935,1004.556
